year,country_index,population,gdp,temperature_change_from_co2,cement_co2_lag_1,coal_co2_lag_1,flaring_co2_lag_1,gas_co2_lag_1,land_use_change_co2_lag_1,oil_co2_lag_1,co2_including_luc
1991,Democratic Republic of Congo,0.02655953967499045,0.0026832811849066478,0.026490066225165563,0.0004020532369540107,0.00018143366846238435,0.0,0.0,0.13101478034900085,0.001255197145961327,0.03696121057395847
1992,Democratic Republic of Congo,0.027421684964086264,0.0024505318177755983,0.026490066225165563,0.0002169811120069264,3.0170992058913348e-05,0.0,0.0,0.13217424629638724,0.001200141165119224,0.036755788629716124
1993,Democratic Republic of Congo,0.0283680134941791,0.002154204566677376,0.026490066225165563,0.0001510358720832527,2.0181947390759605e-05,0.0,0.0,0.1316984430434682,0.001084087910538388,0.04026216992232342
1994,Democratic Republic of Congo,0.029831708023827522,0.0020718659307997667,0.026490066225165563,0.00012976321404335793,0.0,0.0,0.0,0.14251768936624387,0.001030220188275611,0.040566783975388675
1995,Democratic Republic of Congo,0.031176147762370758,0.0021969017503797685,0.026490066225165563,0.00014465407467128427,0.0,0.014005453215402008,0.0,0.1434128652815054,0.0006456204947671072,0.0411356447440598
1996,Democratic Republic of Congo,0.031807459918501854,0.002209814846241889,0.026490066225165563,0.00020421751718298955,0.0,0.01320742169315688,0.0,0.1450115966893512,0.0007953410757621787,0.041416489871449955
1997,Democratic Republic of Congo,0.03234066086845638,0.0020941309256989134,0.026490066225165563,0.00020847204879096852,0.0,0.015455210480813992,0.0,0.14571758803476612,0.000876538745349453,0.047255412775279684
1998,Democratic Republic of Congo,0.03315418561388996,0.0020694224530137337,0.033112582781456956,0.0001084905560034632,0.0,0.016146837800093104,0.0,0.16372503606077127,0.0007228573024232949,0.0478010357674528
1999,Democratic Republic of Congo,0.03416354167295918,0.002037918280212074,0.033112582781456956,0.00011487235341543163,0.0,0.014337966349670814,0.0,0.16553771654224192,0.0006341339951669563,0.04932769128972449
2000,Democratic Republic of Congo,0.03521639457931417,0.0019143124369893733,0.033112582781456956,0.00013614501145532638,0.0,0.011731063377003392,0.0,0.1704216014676825,0.0004962959999651443,0.04838742445896813
2001,Democratic Republic of Congo,0.036345981660395814,0.0019262066920006005,0.033112582781456956,0.00014465407467128427,0.0,0.010800026601050743,0.0,0.16774825298605106,0.0003263750231215315,0.04471904266734619
2002,Democratic Republic of Congo,0.037524901751795584,0.002048594751457812,0.033112582781456956,0.00017230853012314745,0.0,0.01166456075014963,0.0,0.15655550922924338,0.0002729033870518631,0.043267810328222314
2003,Democratic Republic of Congo,0.03869483263623903,0.0022401441484117247,0.033112582781456956,0.00022549017522288428,1.019290272260586e-06,0.011691161800891135,0.0,0.15208368940765335,0.00029468812767283913,0.04681177042510923
2004,Democratic Republic of Congo,0.039915097016091874,0.002474309055684602,0.033112582781456956,0.00028079908612661065,4.077161089042345e-07,0.014058655316885016,0.0,0.16277139967757426,0.00035845800476333255,0.04317233626363908
2005,Democratic Republic of Congo,0.04122985266515472,0.0027167842791603323,0.033112582781456956,0.00034036252863831593,1.4270063811648206e-06,0.01159805812329587,0.0,0.15167243625474636,0.00039172924498445953,0.04291393218898129
2006,Democratic Republic of Congo,0.042617943871406924,0.0029624012581869453,0.033112582781456956,0.0004403440214258212,4.892593306850814e-06,0.010893130278646006,0.0,0.15077644838854126,0.0004903547070685146,0.04417474754811581
2007,Democratic Republic of Congo,0.04406393891025906,0.0032623183807848318,0.033112582781456956,0.0004339622240138528,4.077161089042344e-06,0.010374409789186674,1.8725651333479167e-05,0.1546056090383131,0.0005252102920620763,0.04521646387169773
1951,Egypt,0.014744374656988043,0.0028282983087518448,0.0,0.0010742692310146847,0.00010376374971612767,0.0,0.0,0.09878641752222614,0.003651518614268688,0.02704611609779041
1952,Egypt,0.015124715127976559,0.0028834280403218565,0.0,0.0011912688502341059,0.00013740032870072702,0.0,0.0,0.09890618028639944,0.0036935037507382054,0.0271097212117478
1953,Egypt,0.015542414621804621,0.0029350717224897816,0.0,0.0009976876620710635,9.642485975585144e-05,0.0,0.0,0.09896464075433489,0.003941453707624223,0.0271195474715241
1954,Egypt,0.015983502728470645,0.002991923516584945,0.0,0.0011529780657622954,3.730602396473745e-05,0.0,0.0,0.0990409641430284,0.003982250585514415,0.02726667579358003
1955,Egypt,0.016438635523576852,0.0030543118959484444,0.0,0.0014082499622410322,6.584615158803387e-05,0.0,0.0,0.09913149667323398,0.004230200542400433,0.027155931190155257
1956,Egypt,0.016902343688624363,0.003207486470317585,0.0,0.001438031683496885,5.300309415755048e-05,0.0,0.0,0.09920782006192749,0.003844412590312603,0.027081968667244473
1957,Egypt,0.01737596726728086,0.0033637124255736215,0.0,0.0014231408228689586,4.7702784741795436e-05,0.0,0.0,0.09926587455439116,0.00358022309950913,0.027374100714647943
