year,country_index,PC1,PC2,PC3,PC4,PC5
1973,Czechia,-0.09740973083829703,-0.029895117468420114,0.03425269329174445,-0.023748734760210274,0.013195305888953275
1974,Czechia,-0.09676445516251216,-0.03037750715695039,0.03434972325589039,-0.024018831144396447,0.013050894673528084
1975,Czechia,-0.0961108764933996,-0.030749871578026004,0.03452482535243141,-0.024197416210036196,0.013029400202362929
1976,Czechia,-0.09494939727434279,-0.031067702418846075,0.03475802172004061,-0.02452127216948277,0.013514085109753004
1977,Czechia,-0.09395738815025989,-0.031316303419997096,0.034904115155423854,-0.024797436283253583,0.0138432834366796
1978,Czechia,-0.08961938534759675,-0.03274814438416077,0.033879534018948956,-0.02661509838900851,0.013714665242641507
1979,Czechia,-0.08934139609719946,-0.03267842875772097,0.034062302121515786,-0.02654851833929615,0.013935900259481517
1980,Czechia,-0.0893991993740612,-0.03300546972140586,0.03394084293495698,-0.026611263272007503,0.013166285339465934
1981,Czechia,-0.08881486927116043,-0.033199281057512284,0.03374044319697839,-0.026771646573889474,0.012619180342463213
1982,Czechia,-0.0892948462266001,-0.03271509405580576,0.0337750441036098,-0.02654862320413949,0.013078797140979528
1983,Czechia,-0.08955177533991145,-0.03258234495305434,0.03352742951042968,-0.026485338913276393,0.012624290565140254
1984,Czechia,-0.08953273802299808,-0.03236472576472956,0.03352066663250728,-0.026426907002281678,0.012829095570381283
1985,Czechia,-0.08864141029594186,-0.032842685408698974,0.0336151998920337,-0.026745830757610622,0.01280675390316681
1986,Czechia,-0.0886503127008343,-0.03283800530841908,0.033483418176121466,-0.0267811349158488,0.012568669077954437
1987,Czechia,-0.08834049669249597,-0.0329205793979215,0.03346514209797218,-0.026826992187433334,0.01238933422810781
1988,Czechia,-0.08830068878457102,-0.03299059402465846,0.03342650853739344,-0.02685821426887011,0.012216063905324766
1989,Czechia,-0.08849834986190404,-0.03278519445886933,0.03343727875921049,-0.026715184219708036,0.01225979824859175
1990,Czechia,-0.08875366658855123,-0.03278559942239812,0.03292447523319686,-0.026709849458519334,0.01109391796757293
1991,Czechia,-0.08526006183435164,-0.03606354307978412,0.029151014790548827,-0.02295364438748948,0.010224717852442035
1992,Czechia,-0.08717809841585224,-0.03557264010446312,0.028707739765131066,-0.023303722821709262,0.008444902933040205
1993,Czechia,-0.08651393014512913,-0.03661074893066841,0.028438149674183632,-0.02373985601060308,0.006844064937277282
1994,Czechia,-0.08671826414357074,-0.036685041846902924,0.028173204418386357,-0.02401567378852043,0.005887241105458376
1995,Czechia,-0.0871229771973789,-0.03606714701610789,0.027986436942074863,-0.023975654640837177,0.006027069762589076
1996,Czechia,-0.08669096774497909,-0.03652774612848281,0.02817399262452117,-0.024161566139146672,0.005571956445422951
1997,Czechia,-0.08543025061452302,-0.03714764071372002,0.028111444851818688,-0.024733889682016463,0.004901990525123879
1998,Czechia,-0.08548728644782089,-0.03718601838207069,0.027751256582268652,-0.024727140545975194,0.00432304148705327
1999,Czechia,-0.08549168579478617,-0.037171801787577174,0.027418453584898122,-0.02506175506723334,0.0036772825114944727
2000,Czechia,-0.08599553115875486,-0.037295510970293246,0.02746942896614374,-0.02529972149400854,0.002910773322405692
2001,Czechia,-0.08512635710845433,-0.03701350894231189,0.02795797058907972,-0.025222037790359413,0.0045038645663151074
2002,Czechia,-0.08446650187085636,-0.03768063186282174,0.027832328733040663,-0.02543534104169897,0.003830864461796782
2003,Czechia,-0.08461486564015641,-0.03743150882928691,0.0277601838229916,-0.02536427895245998,0.003989395604492506
2004,Czechia,-0.08370605913173096,-0.03763404213125901,0.028013393897980663,-0.0257264338346854,0.004338581636397085
2005,Czechia,-0.0830106842942639,-0.03784195522654594,0.028434344454471197,-0.025948122381496443,0.004801063195751124
2006,Czechia,-0.08245336219338344,-0.03784479729406462,0.028706005881772523,-0.026015654918569348,0.005324726052703856
2007,Czechia,-0.08160648579198736,-0.037785966128129414,0.029060769201874663,-0.025790053072475186,0.006438936322312293
2008,Czechia,-0.08091846038082587,-0.03727630762907134,0.029751108961547663,-0.026120839100399515,0.00787171787377728
2009,Czechia,-0.08080352524607302,-0.037319975352354165,0.02988402719705814,-0.026178662398939265,0.007823060526714533
2010,Czechia,-0.07881218532779886,-0.037701235139707835,0.028499236125956697,-0.027863266212337017,0.006978361776916662
2011,Czechia,-0.07775432635375307,-0.03822278468898283,0.028347953148099403,-0.028058676629260832,0.006407066657147687
1951,Democratic Republic of Congo,-0.08497185220688155,0.051086510182491614,-0.04550495729775282,-0.02958419039778046,-0.005041556821346191
1952,Democratic Republic of Congo,-0.08309051639324364,0.05543870046884748,-0.04948277436104821,-0.030114335597254557,-0.0050693846604499635
1953,Democratic Republic of Congo,-0.0805329835256903,0.06152219053306873,-0.055101420880997204,-0.03086885272528319,-0.0050983576652263544
1954,Democratic Republic of Congo,-0.0781363683566967,0.06722327256200437,-0.06038467340151028,-0.03157951268716059,-0.005176332308107484
1955,Democratic Republic of Congo,-0.07580046558646437,0.07266754553607452,-0.06539035101583457,-0.03225341720893365,-0.005196893760389923
1956,Democratic Republic of Congo,-0.07363284026636692,0.07779028518136807,-0.07006371467695685,-0.03286292063419727,-0.0052244030766581545
1957,Democratic Republic of Congo,-0.06826352177171087,0.08172789627859256,-0.07559127991352807,-0.03490772636365051,-0.005279533791779092
1958,Democratic Republic of Congo,-0.06518296501113853,0.089185106949404,-0.08252505254409352,-0.03583528704154456,-0.0053892802740022755
1959,Democratic Republic of Congo,-0.062404902539885704,0.09611422876486976,-0.08900882905999487,-0.03668509177057925,-0.005621548871254839
1960,Democratic Republic of Congo,-0.0609934403544596,0.09951796793395765,-0.09203315502162171,-0.03703268580836789,-0.005754878030445076
1961,Democratic Republic of Congo,-0.047263065554362,0.1336712468388008,-0.12464764369982455,-0.041633141902316505,-0.006123678428674652
1962,Democratic Republic of Congo,-0.06792947757383948,0.08226910681041961,-0.07495661301605963,-0.034362829059069136,-0.006087190874012892
1963,Democratic Republic of Congo,-0.07763876113931645,0.05752690841633501,-0.05077809401308685,-0.030801008783930574,-0.005949114323161285
1964,Democratic Republic of Congo,-0.08640504292924664,0.03534790885811032,-0.029100583586806693,-0.02758267596681964,-0.005915317587823701
1965,Democratic Republic of Congo,-0.09148243096558893,0.02280123419847968,-0.01667085835162829,-0.025640990677684508,-0.00601764465692235
1966,Democratic Republic of Congo,-0.09438041578784752,0.015248537751191215,-0.009054900425831824,-0.024441455858142495,-0.006091318360569327
1967,Democratic Republic of Congo,-0.09591472700569441,0.011025610532763177,-0.004617696669388868,-0.023695176198684952,-0.006195489259164572
1968,Democratic Republic of Congo,-0.09638866515860088,0.009761470820106892,-0.0029904616656080897,-0.02330689623437139,-0.00635958187230638
1969,Democratic Republic of Congo,-0.09339542419004006,0.007146981692187278,-0.0021373870524883515,-0.024457399457757902,-0.006463989221092802
1970,Democratic Republic of Congo,-0.09372162398084286,0.0058125726304535195,-0.00039463047511465946,-0.024087378364224254,-0.006528073656901272
1971,Democratic Republic of Congo,-0.09346265466963148,0.006680703068753959,-0.0007195809420428925,-0.023915101558914673,-0.006705495530541449
1972,Democratic Republic of Congo,-0.09339128820996231,0.00639460441537247,2.300524685052817e-06,-0.023688100299784114,-0.006799812015614056
1973,Democratic Republic of Congo,-0.09356062011708481,0.005743992115263574,0.0010422582565518311,-0.02339635655659318,-0.006972289008716083
1974,Democratic Republic of Congo,-0.0935723803148143,0.005154784216270793,0.002082178394810263,-0.02312483632842391,-0.007043424451143064
1975,Democratic Republic of Congo,-0.09514238209011153,0.0008440616578504485,0.006699659630201614,-0.022318660894158432,-0.007139574791527639
1976,Democratic Republic of Congo,-0.09471662731390851,0.0018853149042433518,0.0061078114957400995,-0.022233688938812425,-0.007419375648851358
1977,Democratic Republic of Congo,-0.09507700075995663,0.000975756287411527,0.007416303866090026,-0.021870158077050887,-0.007652484218744845
1978,Democratic Republic of Congo,-0.09540268807643901,-7.579395422689349e-05,0.008822901680888718,-0.021529432974175224,-0.007904556878421549
1979,Democratic Republic of Congo,-0.09592197748830276,-0.001475780743166909,0.01068522584338215,-0.02105773420343087,-0.008223860586584015
1980,Democratic Republic of Congo,-0.09472225559682829,0.0010897763057399,0.00883604162158465,-0.021115671157872256,-0.008547625664960012
1981,Democratic Republic of Congo,-0.09395101127513787,0.002838411469440982,0.007788584828154058,-0.02103621856065877,-0.008802871808281326
1982,Democratic Republic of Congo,-0.09415142489822712,0.0018941444812592713,0.009255857986139373,-0.020649687009185326,-0.008998259626388566
1983,Democratic Republic of Congo,-0.09413802648641552,0.0020081633010176985,0.009772120976518141,-0.0203223374219545,-0.009250481557483904
1984,Democratic Republic of Congo,-0.09292649470136942,0.004270777747661524,0.008094466238809024,-0.020435109201478095,-0.00951069193769229
1985,Democratic Republic of Congo,-0.09239076455115774,0.0051798529505723044,0.007905909099435688,-0.020239236476641935,-0.009739421501427169
1986,Democratic Republic of Congo,-0.09148405994261127,0.007269414658896604,0.006578653021457754,-0.020174956165924563,-0.010088503706224631
1987,Democratic Republic of Congo,-0.08926807243882433,0.003262261559641451,0.009191187046092345,-0.02086464343322613,-0.010294707955948418
1988,Democratic Republic of Congo,-0.08950052224986621,0.0020432143677955785,0.011083986750964324,-0.02037138067516794,-0.010560492029717974
1989,Democratic Republic of Congo,-0.0895067473663726,0.0016166929631695756,0.012260715200587583,-0.019938941870548562,-0.01088758966229163
1990,Democratic Republic of Congo,-0.08891875277615932,0.0025423966811668978,0.012110549847115723,-0.019713576049484687,-0.011272956864782663
1991,Democratic Republic of Congo,-0.08831029832057083,0.003830594720859137,0.011730354382420151,-0.01944702888714648,-0.011692729168456924
1992,Democratic Republic of Congo,-0.08783676300515411,0.005029536302915312,0.0113685535358088,-0.01915940817619292,-0.01231691958896654
1993,Democratic Republic of Congo,-0.08781292905131154,0.005143657495432164,0.012063656544788009,-0.01872247149139082,-0.012819363897766752
1994,Democratic Republic of Congo,-0.0847175164447502,0.012869333868696294,0.005502223244856401,-0.019305096450215734,-0.01340906271371733
1995,Democratic Republic of Congo,-0.08194217422822986,0.009659570899342905,0.00012783275096605971,-0.006999282525385563,-0.012524754116632777
1996,Democratic Republic of Congo,-0.08103457063430078,0.011567975067028453,0.00017777030209044763,-0.007276078304923956,-0.013132461766779136
1997,Democratic Republic of Congo,-0.08022951108131082,0.011575219028931386,-0.0008244170257789776,-0.005212964341594248,-0.013150631916050155
1998,Democratic Republic of Congo,-0.0752012474238577,0.02372079179142831,-0.012494361781378537,-0.0060578695647326986,-0.013460279308201161
1999,Democratic Republic of Congo,-0.07141884351595056,0.025023588683741833,-0.013626207203428173,-0.008851258804949063,-0.014002577726960366
2000,Democratic Republic of Congo,-0.07021198166893251,0.029653907486781574,-0.015214816791974492,-0.011028346044423485,-0.014763723304819325
2001,Democratic Republic of Congo,-0.07081752091146105,0.028695917061731108,-0.01258931580455984,-0.011075055580615912,-0.015371703854807958
2002,Democratic Republic of Congo,-0.07330371085338071,0.02143046337906958,-0.005091929283055165,-0.008824290652778387,-0.01571736763757947
2003,Democratic Republic of Congo,-0.07401212790075817,0.018949391021503614,-0.0015425594921513039,-0.007895033284474714,-0.016145946054967004
2004,Democratic Republic of Congo,-0.07022811630092736,0.02586031221689261,-0.008698099423657877,-0.006435339040971102,-0.016333176791657484
2005,Democratic Republic of Congo,-0.07304148499353655,0.019753179489424868,0.00016800017956547088,-0.006956886759894869,-0.016988364602238102
2006,Democratic Republic of Congo,-0.07276374502275075,0.019950333561662856,0.0018112499469563656,-0.006930630229365229,-0.01750201908452915
2007,Democratic Republic of Congo,-0.07118853809358544,0.023293887648540998,0.00034500185279964443,-0.007156378790375351,-0.018098034170016302
1951,Egypt,-0.11340791179437863,-0.019892716769853498,0.031111013135125827,-0.015677778388539898,-0.0065120589754193185
1952,Egypt,-0.11318768811691407,-0.01965807309815187,0.03125982299807553,-0.015545745932199047,-0.0065801466888620215
1953,Egypt,-0.11295319405535263,-0.01952379798328076,0.03140555663496852,-0.015450732838060205,-0.006811702277951753
1954,Egypt,-0.11274051973099726,-0.01929077617037884,0.0316137834565761,-0.015280106443772815,-0.006941318205396683
1955,Egypt,-0.1123982490425655,-0.0190750948721626,0.03186428940900206,-0.0151329434763101,-0.006991855750073982
1956,Egypt,-0.11233307030427278,-0.018724583825121505,0.03206531886761972,-0.014879299858296823,-0.007174933642155807
1957,Egypt,-0.11218750565068347,-0.018420024786879215,0.032301600268139025,-0.01465009637926275,-0.00733564905232806
1958,Egypt,-0.11164043972582613,-0.018307639018297232,0.03258279800234348,-0.014581953987824714,-0.007394872890049876
1959,Egypt,-0.11112523356868073,-0.018186190205246165,0.032859812982965135,-0.014504392222217189,-0.007470074940253887
1960,Egypt,-0.11093835128967132,-0.017852781206161426,0.03314776931436119,-0.014246862195016616,-0.007557217118024186
1961,Egypt,-0.11014123812843701,-0.017814153665944778,0.033486330459907225,-0.014243323471037305,-0.007549431465596339
1962,Egypt,-0.10993445017976029,-0.018206970689918094,0.03440893709097326,-0.013997460000888334,-0.007626423560006413
1963,Egypt,-0.10945419334730813,-0.01833418254081273,0.035049820705953603,-0.013838623699940005,-0.007671290545511405
1964,Egypt,-0.10865425808761851,-0.0183566551846899,0.03553122298583731,-0.013791903164102797,-0.007653836948746044
1965,Egypt,-0.10735120094883081,-0.017508940488311964,0.03507176312391105,-0.013944556439970161,-0.007732200004902297
1966,Egypt,-0.10661076434082034,-0.017389141857838793,0.03538216579365042,-0.013898608125947162,-0.007884868686598791
1967,Egypt,-0.10670366193508686,-0.017545320704337706,0.03617142953748654,-0.013523181404918913,-0.008173633708977843
1968,Egypt,-0.1077345164938089,-0.0169089307411891,0.03683497162898771,-0.012655883682562572,-0.008396944197837812
1969,Egypt,-0.1069798907362463,-0.01691893628313727,0.03731152810216032,-0.012588336026159441,-0.008419625289960174
1970,Egypt,-0.10445806209965323,-0.022419449633058097,0.030634161058339476,0.0034852296404229454,-0.006339253684101878
1971,Egypt,-0.10291519562324163,-0.02446734078822833,0.028743021929628774,0.008792968970291986,-0.005722117933005125
1972,Egypt,-0.10306732887418871,-0.022983678824218295,0.03115848194615303,0.005016074608144942,-0.0063034865862270925
1973,Egypt,-0.1030464901306002,-0.021817358998731554,0.03316445615123391,0.0018130058107568502,-0.0069338092313027564
1974,Egypt,-0.1025358349179269,-0.02269659781329875,0.032150365847161674,0.0051974277346136565,-0.006846603525455793
1975,Egypt,-0.09986070643008765,-0.027405459639545875,0.02680619897708318,0.017635377644804294,-0.005393823625920935
1976,Egypt,-0.0989894216901757,-0.02746132419884569,0.028146428979960215,0.017039192024973695,-0.005115212327060461
1977,Egypt,-0.09685582254177813,-0.02980894321556834,0.026963565069555214,0.021195356721200945,-0.004800151289798435
1978,Egypt,-0.09720337007877831,-0.026578139207772262,0.03252094855242407,0.011039941463685587,-0.006583573686548106
1979,Egypt,-0.0970336769196081,-0.0251540669133827,0.03534679807832965,0.006471034000865245,-0.007805006064204069
1980,Egypt,-0.09650017902839039,-0.02305716174325477,0.03883861731529798,-0.00047227774232866463,-0.009840603513767627
1981,Egypt,-0.09395344486235876,-0.019269790616584313,0.04324357477834021,-0.011625752300282156,-0.00975837891808666
1982,Egypt,-0.09264313764533869,-0.019224822721566236,0.0442928089268058,-0.01222485813746215,-0.009932536227379095
1983,Egypt,-0.09072212739526533,-0.01943906317093558,0.045255467569352247,-0.01216070235326375,-0.009524712181712278
1984,Egypt,-0.08958850128613705,-0.018713651988354337,0.046311452049371975,-0.012369284489298598,-0.009185968401177413
1985,Egypt,-0.08742795877988958,-0.01890155313359083,0.047038192623998214,-0.012494123911550307,-0.009284757534249585
1986,Egypt,-0.08618891259339535,-0.01860082578054772,0.04726279386873514,-0.012369020552036303,-0.010297847636950682
1987,Egypt,-0.0838632402493355,-0.019469802320403285,0.048588144955420076,-0.012528296260515099,-0.010203197821394092
1988,Egypt,-0.08280073239351937,-0.01918488096461705,0.04916461588561365,-0.012156016643803757,-0.010944077879031892
1989,Egypt,-0.0817962509391406,-0.01912698270892081,0.05012898168850626,-0.01172449020998798,-0.011457122502181833
1990,Egypt,-0.08104242241766783,-0.017854571843572215,0.05084258270009385,-0.010941180619974924,-0.011039017625464394
1991,Egypt,-0.0798686651263935,-0.017891608853208858,0.0520747359965359,-0.010556636054801435,-0.010939856545559273
1992,Egypt,-0.07726400988853908,-0.015856448510766553,0.051181177566738636,-0.010568961654814956,-0.010945648695416218
1993,Egypt,-0.07551364834104933,-0.015461859474818646,0.051582899262508176,-0.01049473092304326,-0.011266491011684455
1994,Egypt,-0.0728365657300852,-0.018010274001030224,0.053402981953214974,-0.011079126491400616,-0.01243053469441667
1995,Egypt,-0.06489474643249159,-0.03417797238310425,0.034328720112287034,0.032183118521479405,-0.007430979540077243
1996,Egypt,-0.0606856662385335,-0.03816269617082871,0.03441525145531049,0.03471288763910872,-0.00886703024587084
1997,Egypt,-0.05863372631769263,-0.03884078503331291,0.03383751969530681,0.03823450958480892,-0.00842638472966265
1998,Egypt,-0.05586960942986935,-0.03865109541615358,0.03684709311677781,0.0357449207802743,-0.006459613238404987
1999,Egypt,-0.05282259794685232,-0.03585350429167985,0.04048081802651937,0.027920675079161766,-0.006836555538803919
2000,Egypt,-0.04989299965656762,-0.038881423527904274,0.04208889948188496,0.029843312152921974,-0.0076157612525217175
2001,Egypt,-0.044675699979580624,-0.040942839752900494,0.04416879488935513,0.02577577970726255,-0.010911608925826927
2002,Egypt,-0.04495500497536803,-0.03876017621022783,0.04563825519368605,0.02573263955239094,-0.011421388148967605
2003,Egypt,-0.0416720526991033,-0.04089559187892346,0.046662949385567816,0.025648779747383565,-0.014638672226812545
2004,Egypt,-0.03268457481097112,-0.044965811365100215,0.04565432888803858,0.0234042764022472,-0.01684726106982168
2005,Egypt,-0.030515485969994573,-0.044428843365135626,0.047554144146433934,0.023490685946613212,-0.015186962562597568
2006,Egypt,-0.02467936260996984,-0.04686820901242677,0.050289211671013925,0.019274906613445345,-0.018434095396254076
2007,Egypt,-0.019486639581711238,-0.04870247982655463,0.052364433010161006,0.018678865901904387,-0.018216945223977033
1929,France,-0.08242620294323372,-0.02712909465671553,0.06208576526642462,-0.01300904036183194,0.01848105112192269
1930,France,-0.07986947003733527,-0.026091789728281866,0.06297036361480819,-0.01308914710129943,0.021891570707958132
1931,France,-0.07700994294722655,-0.02772081200387162,0.062375529318368414,-0.01449657834090742,0.021514368248701204
1932,France,-0.07906609866796561,-0.02845679058385583,0.06185514925798937,-0.014268463655212959,0.01883014337107466
1933,France,-0.08117459727497216,-0.029130841510708674,0.06083129288610841,-0.014169419242010577,0.015571992350242071
1934,France,-0.0795992184454871,-0.029938236654665797,0.06150572376992605,-0.014658851393895363,0.016480866626507773
1935,France,-0.07942934859052969,-0.03044669392991793,0.0616921570749356,-0.014811519961219825,0.01643672990129069
1936,France,-0.0798592533733042,-0.03129624809828165,0.06144402971435781,-0.015048312539921714,0.01510665333019239
1937,France,-0.07914147969384619,-0.03180507600052007,0.0619668030952422,-0.015230928909919726,0.015682074890554
1938,France,-0.07753287119668273,-0.03187383724519818,0.06309599084736364,-0.015380044004744886,0.01807802601381613
1939,France,-0.07872194023561475,-0.032763161478543044,0.06184720799267864,-0.015822852892309638,0.014772943696228896
1940,France,-0.07855949906029006,-0.033185737700765425,0.06253382041574186,-0.0157251464181404,0.015066634029451204
1941,France,-0.08463253935393737,-0.03277549090273401,0.05944049626858128,-0.014821068407788145,0.008037341710982318
1942,France,-0.0884529113342142,-0.031093341163318838,0.05817549598686881,-0.013549525074785124,0.006285012467449615
1943,France,-0.08919828530713435,-0.030742649610655905,0.057427373590864195,-0.013521238242451276,0.005333058388415156
1944,France,-0.08920620560487183,-0.030258461908912057,0.057095574660409425,-0.013461985168605447,0.0052996719238754325
1945,France,-0.09290547100587503,-0.030768132401058686,0.05476086170868782,-0.013280893525462585,-0.0007059416486290493
1946,France,-0.09069817870154444,-0.030270031903700964,0.055791832005034334,-0.01343866844856084,0.0023003916702977363
1947,France,-0.07985226809232895,-0.031260819367251114,0.05837265556952403,-0.015860242963838395,0.010760102851225362
1948,France,-0.07699343704937049,-0.03150528800271287,0.05942891716904797,-0.01633017976489885,0.013221956687487971
1949,France,-0.07446648738739176,-0.03200887110988068,0.060330444112744325,-0.01684395452642792,0.015032070978977784
1950,France,-0.06982199449771175,-0.03225040362226783,0.061954663787014086,-0.017666593448840813,0.019135641589795197
1951,France,-0.06971236347894809,-0.032152676616363944,0.06129012097130112,-0.017772287634876205,0.017703383576537397
1952,France,-0.066081645641581,-0.031132272186710306,0.06160951072741321,-0.018353633254201217,0.020745838392215735
1953,France,-0.06457828145506223,-0.029623397000244123,0.060222767646343586,-0.018717132052914486,0.020752221047737343
1954,France,-0.06373715243548156,-0.028375636569174814,0.058741906959497416,-0.018974104195344836,0.019904130836887485
1955,France,-0.060942123282595954,-0.027350407905078603,0.058192483221759114,-0.019593552538106483,0.02125916488169511
1956,France,-0.05804909894384651,-0.026432907340145067,0.05811937264316384,-0.020089226057583863,0.023099646403131675
1957,France,-0.0541390422092456,-0.025466030341852717,0.0584934658822761,-0.020753042559226664,0.02631393941892055
1958,France,-0.04795341616304851,-0.024893722785029503,0.057002672560174834,-0.022616396649615466,0.02821371462043544
1959,France,-0.04678362389779014,-0.024169220540698578,0.05578789589107654,-0.023005041485419292,0.02721170678719418
1960,France,-0.04835343669362044,-0.032477041045582945,0.0630768156612114,-0.022385825703307546,0.026251156414924984
1961,France,-0.042986682890069364,-0.03532139944941504,0.06527329971198137,-0.02377921217011701,0.027881806716965652
1962,France,-0.03885095774388524,-0.03718421496831485,0.06674058142228849,-0.0247535007838304,0.02890800737274716
1963,France,-0.03469355091091736,-0.03914812751859489,0.06871084517812039,-0.02565762107527846,0.030640505707762316
1964,France,-0.03241033559912818,-0.042159091033350006,0.07164574108246917,-0.026158195374501522,0.0319249545034476
1965,France,-0.026043686113146964,-0.04534496282072143,0.0745065439058768,-0.027777415384166088,0.03499794401284306
1966,France,-0.020544173971843396,-0.04894019087143138,0.07527156132611039,-0.029936925326744565,0.034941610749714344
1967,France,-0.015833562614102934,-0.05152079457350952,0.07686021917451087,-0.03135401792117805,0.03590756245298508
1968,France,-0.010629596010822749,-0.056571079697434946,0.08006333373789501,-0.033116251771347735,0.03679455226126463
1969,France,-0.005473952416213383,-0.058400755587126575,0.08028446935985553,-0.0348095826188622,0.03679901500740313
1970,France,0.0005932241229657597,-0.06401315264693795,0.08465050577636758,-0.03649834381638384,0.03883011618802066
1971,France,0.011298663522096705,-0.06663144467092291,0.08307913922479371,-0.04052683893929282,0.03937828356532092
1972,France,0.030674454255460355,-0.0972414575309714,0.05479822801472185,0.019756155391071947,0.04688045196817647
1973,France,0.03818963335146736,-0.10070004076179984,0.055500642878485794,0.015275147801279039,0.045306339630249215
1974,France,0.04598864567549832,-0.10145151712457952,0.05618171022812792,0.009440906313800606,0.04503001913496235
1975,France,0.04470322409317957,-0.09815642153392028,0.05784663158089893,0.007638611199943356,0.04542165920252691
1976,France,0.04253766607435992,-0.09816453244706601,0.057993546303546556,0.004406726466536671,0.03955023435950055
1977,France,0.05030554147806108,-0.10114955760877473,0.05811394255935979,0.004124425254892031,0.04258619522057925
1978,France,0.05109798387561902,-0.09886687088562172,0.0563359008357387,0.00545015152943896,0.042485983281783046
1979,France,0.056127362708154334,-0.10287179472462624,0.05830222070458122,0.00228388229618864,0.04156497831100921
1980,France,0.05615106135803223,-0.09835195237984673,0.06521659051495028,-0.010498513035171676,0.04073432592898242
1981,France,0.05578796503308407,-0.09249178148403334,0.06834131701455784,-0.020932974225354742,0.03935082640501446
1982,France,0.04871246665199663,-0.08467844731842028,0.07180095440779263,-0.029163314276394455,0.035509985201169075
1983,France,0.04465561366466567,-0.07867947855496615,0.07763101597777677,-0.03832816864492572,0.03531541694782627
1984,France,0.04342064206042375,-0.07438880001712615,0.08064210622946587,-0.04928349283240841,0.030276426588929102
1985,France,0.043097735032583954,-0.07351909147285446,0.08011082078314768,-0.048964066360504065,0.029314512118487453
1986,France,0.047058117840679675,-0.07416651999352926,0.07901418867866368,-0.05030472108778706,0.028954618955050512
1987,France,0.04844124699926993,-0.07365025002731874,0.07820784785963533,-0.05071705090195634,0.02839295460774036
1988,France,0.04870168688719373,-0.07623857685078488,0.08177796217241423,-0.05044801135670972,0.03026950670361927
1989,France,0.05203333088219471,-0.07367545923436698,0.08138535983953488,-0.0505841150821905,0.033162799147630304
1990,France,0.05744832259292994,-0.07310090368896192,0.08149582522520578,-0.05175830406122905,0.03591943078452317
1991,France,0.06714595629359771,-0.08979211071403718,0.057559756537344936,-0.003320046861238225,0.041805959670853564
1992,France,0.07613273913816744,-0.09392368730507678,0.05512362964170784,-0.005879590387955505,0.03929996868950111
1993,France,0.07720630975246277,-0.09325497978276312,0.053941441896560235,-0.006311171812894199,0.038116516218424296
1994,France,0.07453186792190306,-0.09324147221536458,0.054971420173974286,-0.00814216741993463,0.03521180073742999
1995,France,0.07571272220531854,-0.09408752317940862,0.054798253734817406,-0.004827786337269985,0.037212648590509316
1996,France,0.07763890949003975,-0.09489209937451622,0.05679601692904816,-0.006593611871685893,0.03786030190151532
1997,France,0.08245475897632572,-0.09875426150663129,0.056131374845334085,-0.00635795272815509,0.03588524959744995
1998,France,0.08640292354409955,-0.09979756700865865,0.056716139260642194,-0.008265474246944118,0.037030545201288935
1999,France,0.09125837798148917,-0.10069385017883613,0.05925151507894207,-0.010081212420766589,0.0400239796895739
2000,France,0.09409721291052094,-0.10192509917107305,0.06283444612397247,-0.014256075606835776,0.039577444367963496
2001,France,0.09759617148790742,-0.10350552495060907,0.06405713779459948,-0.012788334401071246,0.041143872681533626
2002,France,0.10155429494200657,-0.1068041118275909,0.06580342276389557,-0.014519496856618144,0.04008494723239666
2003,France,0.10459623364670088,-0.10625247934211311,0.06722112692035474,-0.018192283165349134,0.04112820452963431
1929,Germany,-0.026958972758529876,-0.0027506982055874067,0.06284613244095924,-0.016943225705720242,0.04447349162409513
1930,Germany,-0.025065302746950766,-0.0019447645082786979,0.06385098797669721,-0.016931010706289152,0.0473794552967032
1931,Germany,-0.029431464993758705,-0.0028100497812603496,0.06097139809569468,-0.016707342472588264,0.03900141369111694
1932,Germany,-0.03502895233205028,-0.003951306384091876,0.057898309346266955,-0.01631659671494259,0.02964677043776551
1933,Germany,-0.03483452854021387,-0.004831203993366508,0.05461016750127232,-0.017516449632088604,0.024375936938348372
1934,Germany,-0.032649456326275604,-0.004322071799769603,0.05591686917291154,-0.017460864678982422,0.027118274988289184
1935,Germany,-0.028281973221464186,-0.003296103134602653,0.05845147547126484,-0.017465840009931607,0.03334278670011005
1936,Germany,-0.024143838476228557,-0.0026486535426193756,0.06117083699717918,-0.017467684432613737,0.03932547931117603
1937,Germany,-0.019425497636056922,-0.001672928476210941,0.06412164281975542,-0.01744090691589423,0.04622114705045874
1938,Germany,-0.011102986726956617,-0.0013065600379672535,0.06584961914714674,-0.019025964172948683,0.05367732133371809
1939,Germany,-0.006746688733586751,-0.00030462081437613106,0.068327559389578,-0.019021806399504,0.05968718795690401
1940,Germany,-0.0020456098400254063,0.00010721040970147445,0.07086870879948012,-0.019429529108579452,0.06544360635696551
1941,Germany,-0.0021759558025301845,-0.001076682115795779,0.07168244017048749,-0.019537764018503472,0.06486442054208029
1942,Germany,0.0030317927072546808,-0.0023142196324626874,0.07214607334348037,-0.021062067102836358,0.06718950986100589
1943,Germany,0.003213448183649421,-0.0026109776793270365,0.07203068892900655,-0.02136559152052573,0.06678902734139146
1944,Germany,0.004508314589880725,-0.002507564528424244,0.07300964397250893,-0.02136246187999586,0.06910441406698235
1945,Germany,0.003078052526811447,-0.0057888836776389665,0.06854637011205729,-0.02338685202236035,0.05883712437360439
