country_order,year,country_index,PC1,PC2,PC3,PC4,PC5,PC6
11,1943,Meksyk,-0.3623302588068182,-0.036595994444682214,-0.11048863307069007,0.029145969482554858,-0.03609175999431985,0.027999145028363412
11,1944,Meksyk,-0.3675343461521719,-0.03983710117271616,-0.10973645465718504,0.03272125909300056,-0.032234015848053965,0.029451048438795865
11,1945,Meksyk,-0.3695561457612001,-0.03849134617671552,-0.10953791888852833,0.03698866370463753,-0.027978242640988978,0.0298045656470578
11,1946,Meksyk,-0.369549807013504,-0.03288056243071164,-0.10884553445412476,0.04074660192267983,-0.02419187184568869,0.03047557405145281
11,1947,Meksyk,-0.3475760485469622,-0.04203563540311232,-0.11571586255718404,0.02888753724985484,-0.034024466558793216,0.015179957329064308
11,1948,Meksyk,-0.32453388421515167,-0.05088521975337348,-0.12374306387186296,0.01785477848802272,-0.04219865801779411,0.0018406447877758532
11,1949,Meksyk,-0.32468999191124737,-0.04473633746733172,-0.12261294152681738,0.021795719257652686,-0.03691559950961334,0.0063939147392098935
11,1950,Meksyk,-0.3317531508636544,-0.037054644064393294,-0.11626518610658995,0.021513945947618886,-0.038268187456672376,0.0067033485666935354
11,1951,Meksyk,-0.33954476740825584,-0.02469509515039512,-0.1053661705171992,0.023268727039426226,-0.041635700825140315,0.0007864584071828454
11,1952,Meksyk,-0.3413607816405303,-0.01265481906394802,-0.09757072405071777,0.02788102901603643,-0.04151494030954736,-0.004679487180921596
11,1953,Meksyk,-0.34138220671216707,-0.005119184619984182,-0.09371440260913387,0.029336097009955903,-0.040463461055959944,-0.004180602619859422
11,1954,Meksyk,-0.34591975703317956,-0.0013864672976312913,-0.08988411748953822,0.028074832332952885,-0.04086553386416496,-0.0017410782391837746
11,1955,Meksyk,-0.34939326262781584,0.0016180772929921098,-0.08781475271128888,0.028933627869847725,-0.03975431193940199,-0.0009507986731979407
11,1956,Meksyk,-0.3486824972828576,0.009343180218193373,-0.08511499501405065,0.03265160552969875,-0.037407063665965,-0.0026277778006664433
11,1957,Meksyk,-0.34767188210698274,0.019613261340939374,-0.08059775997850532,0.03590124612123277,-0.03567414669534165,-0.0040471442509918305
11,1958,Meksyk,-0.3447206524422162,0.02983084526003785,-0.07744304422116514,0.04024792588680537,-0.03234913193034868,-0.005003618744397175
11,1959,Meksyk,-0.3401722673866249,0.03869843194312197,-0.07778231118031367,0.04172557956355397,-0.028977329204966835,-0.001660490560124905
11,1960,Meksyk,-0.33905810664248887,0.04492975993315177,-0.07792590521752678,0.040241292843443494,-0.027375179969312022,0.0034278467760771197
11,1961,Meksyk,-0.33797583245326634,0.05567156716197353,-0.07374361044760755,0.04004785098583985,-0.027099891296171328,0.004856875809608027
11,1962,Meksyk,-0.3278872157921554,0.06468398356921477,-0.06817367684705543,0.023389686519526724,-0.044239202139613014,-0.007712444333611643
11,1963,Meksyk,-0.3217885727216843,0.07520413402036659,-0.06208541696806538,-0.00021681666291813162,-0.06599676764184557,-0.01624942315830853
11,1964,Meksyk,-0.32493869899389694,0.08947876314508825,-0.05441813240662701,-0.0050040561457271315,-0.07028182924305158,-0.013939731858174466
11,1965,Meksyk,-0.32162825812679735,0.10354918393809719,-0.04847220229550254,-0.00044087022069372827,-0.06780113399042072,-0.01614729434646805
11,1966,Meksyk,-0.31770837008944186,0.11716610972870672,-0.04591286009996353,-0.0007381027798792978,-0.06714757579192301,-0.014664254398139998
11,1967,Meksyk,-0.31657449454834036,0.12711588167522936,-0.043545920726606846,-0.0016521112529644785,-0.06638018212241044,-0.012524957245577515
11,1968,Meksyk,-0.31042391806697095,0.13971006044731724,-0.04126540546222122,0.0006941687650349332,-0.0620349336036593,-0.008609511924368445
11,1969,Meksyk,-0.30535966540000503,0.15102280561503295,-0.03782325021936531,0.00409046348210323,-0.05805879758486505,-0.0076520258505199884
11,1970,Meksyk,-0.304577984157924,0.16244742265645298,-0.03046867354938707,0.009076841221386682,-0.05593052677557788,-0.012808655555502344
11,1971,Meksyk,-0.3007736394655374,0.1727586086343878,-0.02653927800794854,0.01460061419246448,-0.051461580968684605,-0.015407242539820933
11,1972,Meksyk,-0.29570142241003283,0.1769566564075988,-0.027216737435807763,0.02119015339215569,-0.04375060155169565,-0.015716864337407148
11,1973,Meksyk,-0.28978379536757937,0.1838844548343019,-0.026282807961446587,0.027760750190242506,-0.03653114849854893,-0.016253700454395413
11,1974,Meksyk,-0.2794779968475158,0.1980427464064256,-0.02351654569533462,0.03336940899280526,-0.030434310147792642,-0.015533670510704358
11,1975,Meksyk,-0.2710276070136085,0.2088925378570185,-0.02045502819180771,0.03788501666745929,-0.02490702524571446,-0.014180618779894778
11,1976,Meksyk,-0.265203859536033,0.2154275985639565,-0.01853755587439885,0.043596026892069456,-0.018365168862983727,-0.013856476938168959
11,1977,Meksyk,-0.2572478569842028,0.22226073120733095,-0.01899997342151478,0.05243621707162134,-0.008841875934923903,-0.014673190635252433
11,1978,Meksyk,-0.24230314540716333,0.22174069078060038,-0.02275921948376316,0.05288291670878851,-0.005884459394026609,-0.020514358296050115
11,1979,Meksyk,-0.22102883745133634,0.2281677824231119,-0.026386100815321372,0.047993526226603786,-0.006081353245343473,-0.021951534810785166
11,1980,Meksyk,-0.19792823917830163,0.24642017839434888,-0.03013327178006398,0.04929944483584577,0.0009698690073441013,-0.01350343150752923
11,1981,Meksyk,-0.17539408477316693,0.2654523303617251,-0.03965887121913376,0.05707185869088726,0.011894084805596002,-0.011994736509926173
11,1982,Meksyk,-0.15635993056236203,0.28578109299070487,-0.047200358474246314,0.06765046527009316,0.02243044906470282,-0.01579498866277927
11,1983,Meksyk,-0.14164422016207684,0.29074801525754945,-0.05508326972557965,0.07485868372474279,0.03573930191779842,-0.006678475556047082
11,1984,Meksyk,-0.15366518156033018,0.27976274690331177,-0.05651981053248528,0.06505057111765912,0.03380459591145181,0.0033178919801701433
11,1985,Meksyk,-0.1662355695325727,0.2716729601876784,-0.05086114469264226,0.04855478910119396,0.018687444799178003,-0.004739910495299194
11,1986,Meksyk,-0.15722968900529763,0.2744753713949931,-0.048351946723524455,0.04648624564288476,0.01755637252741778,-0.009687198920780793
11,1987,Meksyk,-0.1569371113655871,0.2636167517377943,-0.0533844762626184,0.05536076210813926,0.030381296769852455,-0.006074221619061328
11,1988,Meksyk,-0.15873358321541295,0.2549147745630034,-0.058268762830497776,0.063980501749704,0.04197418274058186,-0.004957406664771868
11,1989,Meksyk,-0.15831263829833228,0.25772259740349307,-0.058286021987816135,0.06731316037168718,0.047420885453173474,-0.003122492004808843
11,1990,Meksyk,-0.1475668110546039,0.24866353970355384,-0.06663924312284335,0.06752803402736493,0.052109341830196054,-0.005716391847593537
11,1991,Meksyk,-0.1365523831402725,0.24574175809328752,-0.06798054672969428,0.06651641437173174,0.05290141316248909,-0.010605155691078378
11,1992,Meksyk,-0.13800474043457978,0.25824249563834656,-0.058121489060534166,0.06402291542262661,0.048147835302658,-0.015401908160202194
11,1993,Meksyk,-0.14044214881255726,0.27553640222072256,-0.047746810064389175,0.06152891172052188,0.04224532258274891,-0.02270484063961914
