year,country_index,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
2004,China,1.2842038576294064,0.5616451706795234,0.866184627316325,0.26254989110123333,0.7572862323423165,0.029827485266862207,-0.08607237179300352,0.20321660377307355
2005,China,1.3235197453818368,0.5107509310782798,0.7663363581954618,0.20449008800136217,0.5309649867373546,0.07050419167730515,-0.01877949796106892,0.10463006573833879
2006,China,1.4227015614824032,0.49123028993304746,0.9461352723937793,0.22849021453370152,0.8015583967681366,-0.029178311534574685,0.01833520242205227,0.04875423603221985
2007,China,1.5349820450719323,0.5076479709928086,1.0034198609108071,0.22479187907702877,0.9396589616616614,0.03893820263586427,-0.029676795117682783,0.193661319851443
1923,Colombia,-0.09052235529201914,0.03241512243001796,-0.03787381403124424,-0.02827079056802798,-5.864157727137484e-05,0.007014597051782667,-0.003268946113000009,0.005656261235549298
1924,Colombia,-0.09119067793694956,0.030225894571535235,-0.035244216888815745,-0.028011523670866928,0.0005370830644706227,0.0016851665959232126,-0.0020218939366232415,-0.005496281513335332
1925,Colombia,-0.09060439138380064,0.031844826197879414,-0.03693373315422589,-0.02812270640809114,5.622446355346815e-05,0.005208923934102053,-0.00277028901609665,0.001733332377311577
1926,Colombia,-0.09023584816262151,0.032327762112817966,-0.03725559209035073,-0.028111438515478253,0.0002159873204991003,0.0045848942163371565,-0.002787420831371605,-0.0003475615482183307
1927,Colombia,-0.08991190867413698,0.03269774915864202,-0.03750632894025841,-0.028118133562116565,0.00025706352935110004,0.0046538750605732825,-0.00289514153379882,-0.0007901803769704616
1928,Colombia,-0.08972743918511386,0.03305718083591286,-0.03772583613761243,-0.028103068212131044,0.00012371264277859616,0.004718562080411519,-0.0025344566637811703,-0.0009079788320847282
1929,Colombia,-0.08597615281375036,0.03311635975293453,-0.03976231394390498,-0.02946015119354047,0.00020410088045089692,0.0023966297418708594,-0.0019493034332882199,0.0009729929279581145
1930,Colombia,-0.08646328976818363,0.03182117201948808,-0.038239147532959705,-0.029304953891556063,0.0002638089386873544,4.835911590457594e-05,-0.0011492970703510048,-0.0035784152416108855
1931,Colombia,-0.08916903688876844,0.025173224388275336,-0.030965835315276788,-0.028718253423366483,0.0006607365720562572,-0.006643365452907209,0.000746972812773181,-0.01434265520558482
1932,Colombia,-0.09083725378240846,0.021123521914300766,-0.026774160527564827,-0.028453325999379442,0.0003575580951929803,-0.005443696313410962,2.0587310487228563e-05,-0.008979774512648362
1933,Colombia,-0.09108779359536802,0.02081556863463775,-0.02645803274672532,-0.028443250673555024,-0.00014017216371269204,-0.002092707189840405,-0.0005939390841506957,-0.0007423711832144774
1934,Colombia,-0.0920082227779083,0.018189021899631255,-0.023529443803329556,-0.02820816955402528,0.0002291618800464402,-0.004605739844496182,-0.0004845052038171967,-0.004851626129740173
1935,Colombia,-0.09166454330553368,0.01914308902902012,-0.024374808663921162,-0.028258993229889378,-6.203356011683531e-05,-0.0013236191790477192,-0.0008315849471712811,0.002400317125309184
1936,Colombia,-0.09198516250898661,0.01564585572862528,-0.021365474583086637,-0.028053553299353925,0.00036997595890204954,-0.005642236001974419,-0.004848882884479219,-0.005376441146614199
1937,Colombia,-0.09236822988797401,0.015550510696015396,-0.020938846810179434,-0.028166140484928628,-0.00034485783416103214,-0.003077801477025659,-0.0010866833266161117,0.00016478694125710364
1938,Colombia,-0.09230267581083706,0.01556380176524475,-0.020888965645913395,-0.028168339681746486,-0.0005241827826912636,-0.0025546098377822687,-0.0008967755001409666,0.0011005272094520404
1939,Colombia,-0.09236276569607231,0.015056138896234928,-0.020208993342888906,-0.02811033429661378,-0.0004359240898483691,-0.003031564151257158,-0.0008220850129277906,4.324984944644374e-05
1940,Colombia,-0.09184808662875948,0.015303369522178669,-0.020408129679032393,-0.028177905779884625,-0.00014827365344027008,-0.001944100519774396,-0.002022010767433013,0.0014084726930701022
1941,Colombia,-0.08316911055292056,0.038667689874314085,-0.045502891861729976,-0.029935672196181578,-0.003403155924626629,0.023966777546845244,-0.006525135279111054,0.047874006046432535
1942,Colombia,-0.0793292450796491,0.04673710691969058,-0.053192273880924644,-0.030171723362531464,-0.0016314507417783328,0.013342514936109348,-0.004493582270240368,0.017066240509963644
1943,Colombia,-0.0745172606760031,0.04953361582538551,-0.05746505127722255,-0.031579121138324534,-0.0007114461606794998,0.0063910533939633505,-0.0012492089587197962,0.006166736316090374
1944,Colombia,-0.07322441502087224,0.0523711571861616,-0.06022393990553641,-0.031651411166065055,-0.0006571999934227993,0.006204507931170744,-0.0016860920619093944,0.0036896332266578126
1945,Colombia,-0.07262594710504289,0.05230143958589344,-0.06009812013431586,-0.031588793114529515,-9.179302774070378e-05,0.0037186093110365753,-0.0033213497203962664,-0.002479955266617787
1946,Colombia,-0.07198169072883327,0.05424813926320754,-0.06181785583238248,-0.03170743013686497,-0.0006258571614710186,0.005736077570541165,-0.0015552265645502822,0.0008341340471326172
1947,Colombia,-0.07140063049474368,0.05518875497934207,-0.062455716123742885,-0.031699925481508094,-0.00029842598843598926,0.005355856273145271,-0.0016369935302091932,-0.0012212858517379756
1948,Colombia,-0.07188510399394928,0.053654186862492056,-0.06057451513620558,-0.03151754105977764,-0.00014875604777005234,0.0028461610635760115,-0.000869733625637061,-0.006375870089276078
1949,Colombia,-0.07178192289178655,0.05472603644628457,-0.06118831791365979,-0.031503201225376795,-0.0004995737048860091,0.0052118335675264875,0.000515293694082877,-0.0015988254332325535
1950,Colombia,-0.07148592816687423,0.053898582126225586,-0.06030044797351139,-0.03129794011982091,4.751603640371318e-05,0.0036161672339441752,-0.002802895802060159,-0.004653566302537602
1951,Colombia,-0.0683669735840282,0.06272201745026593,-0.06859315086526845,-0.03197918744990116,-0.0002748586866651069,0.014371108909993791,-0.0008916729791909705,0.013294002302641331
1952,Colombia,-0.06367889666200305,0.06378058718320524,-0.07180951558903578,-0.033253841983269236,0.00017269030828627547,0.00648523616395174,-0.0015951089961562205,0.001577801509443354
1953,Colombia,-0.06328321282133359,0.06378425968440722,-0.07157499476932407,-0.03320702087281824,0.0003487698888542605,0.004541112660226979,-0.001370818020381325,-0.0039923898965450785
1954,Colombia,-0.061929355694938126,0.06583508375478091,-0.07321481519049186,-0.03330241545367059,0.0008430469079433273,0.006921223455970204,-0.002447703097215222,-0.0004281046957033218
1955,Colombia,-0.062245430805521064,0.06602820609646239,-0.0729616223672333,-0.03313850558693467,7.737078950370143e-05,0.004906609852481278,0.0007079120638859636,-0.0038845141187686763
1956,Colombia,-0.060590480648577014,0.06853819512960008,-0.07527953959647855,-0.03326482389381976,0.0007323772511879282,0.007899533839993282,-0.00259218221983245,0.00040830341338859955
1957,Colombia,-0.05961797685688259,0.07058692133437258,-0.07696614550326569,-0.03329309316459845,0.0005599496741483792,0.008055983016114513,-0.0015639623458716663,-0.0006038179068664888
1958,Colombia,-0.053375774787473435,0.07655447844855527,-0.08542061972621175,-0.03513723530447006,-0.00021193277207993296,0.011248634420325128,-0.0024522777077960797,0.009437822704519126
1959,Colombia,-0.05077023650220785,0.0828570114181498,-0.09130975080779688,-0.03538277038910089,-0.0002632161667138738,0.012084455937986748,-0.0011430877238030692,0.007896439000301306
1960,Colombia,-0.04341137598355562,0.09413210247797571,-0.10784670615890969,-0.030104833465476023,0.0003269860045578067,0.021998809073661776,-0.007538663339611108,0.022035849867167688
1961,Colombia,-0.06526440689282714,0.036880111151416727,-0.043477507620335205,-0.027322949069631886,0.007494765393080382,-0.05525756993806947,0.013397674319465412,-0.12226609432225248
1962,Colombia,-0.05091872797816406,0.07840184186845028,-0.08957400972918116,-0.0319556318936579,-0.0036011444215287647,0.040392824988890436,-0.008808102464613754,0.07469530470294054
1963,Colombia,-0.059207286988101314,0.05249966832187359,-0.05964832829228767,-0.029690207363224357,0.003586374352958767,-0.021444154949590254,0.004014522690456283,-0.05338851663330746
1964,Colombia,-0.06258550772689335,0.04335112957758786,-0.051045065964956025,-0.028456765583554953,0.0018541003928942638,-0.010943894399880106,0.0016987243681045867,-0.023328050794783256
1965,Colombia,-0.04995593062105975,0.07379443354290492,-0.08685719151725234,-0.027061178791411383,-0.0028395013275536512,0.03400211000400578,-0.006805740038009341,0.06050436308616436
1966,Colombia,-0.06514296683327443,0.009747981224535804,-0.02823675154083536,-0.010210215974132941,0.009151619835639458,-0.06185016889534327,0.013946196949931749,-0.11773744256272363
1967,Colombia,-0.07107481760320863,-0.00219598063423655,-0.01676397924537043,-0.011326109178051817,0.0026846669157327887,-0.026606956867334774,0.006535306721758588,-0.02938586658468646
1968,Colombia,-0.07493834991200035,-0.007373015028886358,-0.006777292098789538,-0.016468405081379055,0.0010757366242480312,-0.021877733441721087,0.007104850396229425,-0.013379016223772687
1969,Colombia,-0.07630777255749682,-0.010085307596280041,-0.0014518197096567308,-0.019221106910697876,0.0009283978777632603,-0.018777400378431414,0.0046349026084392024,-0.004893332688577235
1970,Colombia,-0.07684683965157779,-0.015983603254673552,0.0013927849602289836,-0.014295799347713418,0.0010742065922985276,-0.01999257931363536,0.005297283163238456,-0.004378172239974176
1971,Colombia,-0.0306597480292559,0.1060248126720209,-0.12768842252793777,-0.02720250991798745,-0.013395244778644705,0.1225263090095403,-0.027021266545729818,0.24493333553048768
1972,Colombia,-0.0629277351391351,0.007845436667099673,-0.01829768961507089,-0.015768269807017732,0.012077195817615051,-0.0902167368314127,0.021109639283160123,-0.19088994201866905
1973,Colombia,-0.0691414906681483,-0.001957742349750611,-0.009769766045267973,-0.018018639589791878,0.002122379469008945,-0.02462255530176945,0.005819688102691222,-0.030104361767094426
1974,Colombia,-0.07173245900922035,-0.008340871864656702,-0.002168833130557722,-0.0186286629007919,0.0012476620850590857,-0.01893243339062131,0.005647172222426031,-0.013027517898369801
1975,Colombia,-0.07288623691711106,-0.013175985634927138,0.0025020715493885275,-0.017294438102342116,0.001420802184822251,-0.01709460574182011,0.005488741314026376,-0.006923940844759603
1976,Colombia,-0.0734024071365097,-0.016561519550663314,0.0028133070190538003,-0.013588304778342365,-0.0005647721472161115,-0.015218108241018352,0.007639584241689745,-0.0007082779540450298
1977,Colombia,-0.06881468128805622,-0.00787849936987091,-0.005770538932068198,-0.013082558136026122,0.0006126403856876383,-0.0028985564364147,0.002626529249594591,0.0208349592596269
1978,Colombia,-0.07239594399766512,-0.020638334508722465,0.007169748769040982,-0.011901015869410884,0.001316724967131305,-0.023361299599209063,0.006602843994986867,-0.021136877667914722
1979,Colombia,-0.07152270042962842,-0.021851720586241002,0.00906926401657075,-0.011443070992337179,0.0021761660035955416,-0.01484124022991308,0.0008443248857571628,8.569119080448379e-05
1980,Colombia,-0.07183634123705972,-0.022165603501177685,0.010729282663757842,-0.013520746746084096,0.0005488667123992663,-0.013508265214580244,0.004364992912975564,0.0017862187010511269
1981,Colombia,-0.07243226174314173,-0.02177908702777764,0.01333330230114245,-0.01818345769282033,-0.0012014988958379536,-0.013657348877124708,0.0028166764171106374,0.0013643944057004822
1982,Colombia,-0.07187296595140572,-0.021353217191959067,0.012424922779346965,-0.016517694711494234,-0.001376361189885969,-0.012287597431612748,0.004862504922145759,0.005522885013594655
1983,Colombia,-0.06841198620390039,-0.02325840457725762,0.013641493487582201,-0.017791702344765955,-0.00017084742551141239,-0.017128746484126368,0.0056160806839591565,0.002337701024894298
1984,Colombia,-0.06694652805915131,-0.023143405807929972,0.011791251670674735,-0.017079268549064164,-0.0014503235237874805,-0.014588808453204821,0.002598067280102825,0.006448896988853072
1985,Colombia,-0.06655449629377344,-0.021498354660662997,0.01237007610442779,-0.017662825787458484,-0.0012016504824840005,-0.01402393103679598,0.007505070299562065,0.006604247870752864
1986,Colombia,-0.06695262094735505,-0.0213221252571114,0.013898341363327318,-0.018143879806948933,-0.0013430088424967446,-0.014306204598467702,0.012784649070348918,0.0036386684625297648
1987,Colombia,-0.06596378311359957,-0.02029780059648344,0.014821337052747728,-0.019116547577602963,2.5800186085713326e-06,-0.012929437942831697,0.008770177755081345,0.004955207624795624
1988,Colombia,-0.06739718723788679,-0.025282755222903276,0.020836867369035738,-0.02023608087890551,-0.00039183179108392545,-0.01893038322219633,0.007303172970739274,-0.0066468059572555435
1989,Colombia,-0.06683611617779357,-0.024207277453237263,0.022638603610755346,-0.022475033680977363,0.00025140913208539353,-0.014123532782692651,0.005252966258171615,0.00348449605204227
1990,Colombia,-0.06771075640639367,-0.024419200382042615,0.024936373157591327,-0.025190105992723776,-0.001535077427912975,-0.014370782670863556,0.009587401233897423,0.0014155543751785573
1991,Colombia,-0.06610026163228591,-0.028667860218517204,0.025113468988024863,-0.020587657860621708,-0.0007671502631534807,-0.01603091548289706,0.0012562004216526534,-0.000426560221808436
1992,Colombia,-0.06318578182766157,-0.02188666796552203,0.018562024706213816,-0.021164196555000507,-0.0025643171335794977,-0.005554265416503738,0.004827888312652377,0.016502302180364317
1993,Colombia,-0.061755431759683274,-0.02336012771232055,0.021305595164926815,-0.019779229357096684,0.0008239458086436243,-0.011235056916924566,0.006684099089835334,0.0005367736959318192
1994,Colombia,-0.05977161717800667,-0.02285187251264919,0.019899840160565604,-0.01718835002760854,0.0014706380365919387,-0.008359029557083144,0.006273012568330081,0.005537253926778647
1995,Colombia,-0.05982351323897472,-0.026505636133530564,0.026351327631647298,-0.018971525979923992,0.0033536607473958076,-0.012677743203460828,0.005021514909971149,-0.0066022679486078244
1996,Colombia,-0.05316395600430614,-0.00429683420650179,-0.00036554904992545657,-0.016568295266642444,-0.0041744970924949085,0.016005411219474488,0.012973101073482167,0.049647531686818014
1997,Colombia,-0.05312286597585338,-0.009450487627945084,0.00847388346949344,-0.021306549988365373,-0.0006161323514167849,-0.009830199730490194,0.000845174169902024,-0.010429249103629445
1998,Colombia,-0.043520054443667064,0.0011661276394067989,-0.012273208363754659,-0.009948612242230107,0.00027332943804246086,0.011296164459559048,-0.007468329010410751,0.030395200107916343
1999,Colombia,-0.04250733273811699,0.0048390751277913304,-0.015569785966021748,-0.010270228421359717,-0.0014960130517251186,0.003161041073488984,0.003975467661389608,0.007500066365877319
2000,Colombia,-0.052241349773417704,-0.006563455486219931,0.0021557504453726685,-0.016740881562380776,-0.0067040320237300175,-0.016515592678638686,0.02501758628117682,-0.030451187927488778
2001,Colombia,-0.056064048316295016,-0.03232719863693425,0.02959939421285672,-0.01467848164650204,0.0020865204907424364,-0.037599574860527445,0.010378949669678048,-0.050713375246363296
2002,Colombia,-0.058666222862904786,-0.04064480558501747,0.034098034791005795,-0.011121474735549289,-0.0020449420973428036,-0.022855002661271776,0.009675555451721904,-0.012212793009053173
1952,Cote d'Ivoire,-0.10160495154355369,0.01641132328739516,-0.02245568236427855,-0.027017653083009557,0.0003680949316438399,0.009384414128235945,-0.0040437466258339315,0.0144278430421663
1953,Cote d'Ivoire,-0.09959221685996573,0.02105248223067177,-0.02712449654098606,-0.027261716185273708,0.0006795170425733386,0.008868155727191573,-0.004061506278319881,0.009944208893446061
1954,Cote d'Ivoire,-0.09780519074540257,0.025326341444013467,-0.03148039363307256,-0.02750602235452303,0.0007284709397439466,0.009486551742635177,-0.0041210257446254355,0.008412327271941114
1955,Cote d'Ivoire,-0.0961961151266801,0.02910529188459127,-0.03528590412512269,-0.027713211798532148,0.0008582876360186928,0.009921145710107156,-0.004229713148039729,0.006832969645895408
1956,Cote d'Ivoire,-0.09481901958877832,0.03235815756614057,-0.03856221655244952,-0.027887961176194284,0.0009212024893573587,0.01021207352233604,-0.004230377619460636,0.005262603984206381
1957,Cote d'Ivoire,-0.0934270890200125,0.03564826439698241,-0.041884497536614086,-0.028071305921655316,0.0009560751263021418,0.011009456551925144,-0.004415054832688305,0.004863968978060792
1958,Cote d'Ivoire,-0.09190756752658145,0.039304546996603705,-0.04560883500545713,-0.02828327459740579,0.0009075951248102832,0.012222589578020285,-0.0046301882447102065,0.005187267119013458
1959,Cote d'Ivoire,-0.08999681841756657,0.044051907666255344,-0.050465607057272044,-0.0285626421066079,0.0007663206206700381,0.014313558609257768,-0.004941320420647035,0.006957422709487356
1960,Cote d'Ivoire,-0.08807905120707442,0.04855802851531084,-0.05501431716520825,-0.02881203208193159,0.000858190235525883,0.015258047826287834,-0.005222275012154653,0.006019188068998824
1961,Cote d'Ivoire,-0.10029330709516901,0.015852691672780157,-0.01945707340584599,-0.026129442070800618,0.005053004795385341,-0.025934280082589675,0.00384199091049188,-0.06885150209346515
1962,Cote d'Ivoire,-0.09975683007579017,0.01974413554152451,-0.0248340914712041,-0.02687059115973739,0.0007389767454445318,0.005975382503124437,-0.0034239546755550675,0.0038331988097668494
1963,Cote d'Ivoire,-0.09944629141094694,0.010737493293916007,-0.017062999042047413,-0.02749216414460451,0.0018981141605237683,-0.00808427415003825,4.579859677681933e-05,-0.015842925476943034
1964,Cote d'Ivoire,-0.10144542097514682,0.005852966197627184,-0.011968771896846897,-0.027190260580801182,0.0014837394846603923,-0.006811939529772685,-0.00024970422991629575,-0.00966226001025624
1965,Cote d'Ivoire,-0.10134719612865,0.006423085711010573,-0.012677234580965927,-0.027269823763877835,0.0007435479855066076,-0.0016687779816063181,-0.0014961769198907234,0.002107783131925158
1966,Cote d'Ivoire,-0.1040407958962695,-0.001125364242203634,-0.004412528177268168,-0.026652308981487193,0.0016576439279905612,-0.010357997400944664,0.00018256493293406303,-0.01354697164680584
1967,Cote d'Ivoire,-0.10474127523386029,-0.0024090562458701464,-0.0031995381577052265,-0.02662086961017498,0.0007535672348703261,-0.005470170138556034,-0.0006477476057209546,-0.0010555753945704633
1968,Cote d'Ivoire,-0.10604568789897426,-0.006048537255374374,0.0008228771122524947,-0.026323763634180097,0.0009560006790575949,-0.008073872388325683,-9.986369576359942e-05,-0.004954459684242785
1969,Cote d'Ivoire,-0.10639991695206598,-0.006956996899280226,0.0018014176946089748,-0.026267232780709866,0.0005875088431793172,-0.005899385632977377,-0.0006840393920333642,0.0006612500792184744
1970,Cote d'Ivoire,-0.10753966354354803,-0.010274285651706213,0.005501452963634177,-0.025990198721794772,0.0008059717489666123,-0.008621152521604086,-0.00011291736983451179,-0.0037793903401808875
1971,Cote d'Ivoire,-0.10545671639516653,-0.004850537641599941,-0.00030969232820522117,-0.026427313424004464,-0.0002573132102879348,0.0004615698412261793,-0.0021356284557594966,0.013752360500248433
1972,Cote d'Ivoire,-0.10637595596206043,-0.007971140869897208,0.0034568984539472417,-0.026055272546524157,0.0006184110606121271,-0.007485114118003823,-0.0002532741789901789,-0.003007479436167983
1973,Cote d'Ivoire,-0.10448367867572732,-0.0031191819813546325,-0.0016708576543201389,-0.026425997497665964,-0.00031656391814181384,0.0004956309058077235,-0.0020086699618370456,0.012298817125370181
1974,Cote d'Ivoire,-0.0996450050219177,0.009060418648584556,-0.014389233720177202,-0.027249323246614734,-0.0012404830504787014,0.010348518275229979,-0.004033002210394244,0.027178985836763953
1975,Cote d'Ivoire,-0.1003115125572546,0.0059606187203903125,-0.01034227863811327,-0.026759760609816448,0.0005401841448076345,-0.0036705692301166916,-0.00109255483074224,-0.003938751234136385
1976,Cote d'Ivoire,-0.10025484321328913,0.005516762921351686,-0.009762150724702589,-0.02674228947306281,0.00035735011698171347,-0.001876819872424314,-0.0017485942695595837,-3.977629410356229e-05
1977,Cote d'Ivoire,-0.09548226143241731,0.01813513709058673,-0.023171303263729133,-0.02768530050160253,-0.0014014837200669239,0.012889884104321188,-0.004304257833391363,0.026277593628115655
1978,Cote d'Ivoire,-0.09531894676676982,0.01713947550862635,-0.02134249444729315,-0.027360224754234684,0.00020424044479363753,0.0011906726849966185,-0.001736004416258489,-0.0009489352078061439
1979,Cote d'Ivoire,-0.10013679376622872,0.0037680515981349653,-0.006763490856425797,-0.02627546391525139,0.0017596388884388635,-0.013571058526368642,0.0009132292867105705,-0.027108587266844928
1980,Cote d'Ivoire,-0.10330197349041693,-0.004088818123669604,0.001373262378880789,-0.025827333651165848,0.0009502330177231995,-0.010995792155634777,0.00043931537139684786,-0.016069008483544516
1981,Cote d'Ivoire,-0.10206822197600761,-0.0003246366543319444,-0.002791198180986278,-0.026184090946970533,-0.0007033944664273193,0.0005413230783314761,-0.0017306567325965957,0.00858681113633938
1982,Cote d'Ivoire,-0.10109229573462836,0.003095514131270386,-0.005975195078938412,-0.02621603322562221,-0.001288892543007353,0.0011336199877429573,-0.00035387218811058595,0.008902409305359994
1983,Cote d'Ivoire,-0.10099138960732207,0.0015528312956176633,-0.003998575586151041,-0.025997773298747417,4.193169271839929e-05,-0.003222288432590332,-0.002197660319460927,-0.0014350537056537682
1984,Cote d'Ivoire,-0.09665162509078817,0.01417425183930374,-0.017375906524890492,-0.026882557819314645,-0.002392561996340986,0.011787888253025626,-0.0032731868332676966,0.02654367912866059
1985,Cote d'Ivoire,-0.09102274129641436,0.017676409419976735,-0.02253245779177013,-0.02829119006979317,-0.001021967355254411,0.003280668867506661,-0.0023414225826912894,0.01091971779228974
1986,Cote d'Ivoire,-0.09361242118734996,0.009035758799660714,-0.012879538141290732,-0.02756161003436921,0.0007833896950394079,-0.010417751844401555,-0.00032774363780040756,-0.016658722693615156
1987,Cote d'Ivoire,-0.09678204789440684,0.002625701998116452,-0.005989482121421097,-0.02703203027026992,-0.00046868979473142124,-0.011189505542872041,0.0024082725733664406,-0.012694055826889058
1988,Cote d'Ivoire,-0.09297450661684002,0.011645669921886346,-0.015782595545559018,-0.027799049504742507,-0.0016325350663161783,0.005322052208676105,-0.0038326779896386406,0.01895703139198533
1989,Cote d'Ivoire,-0.09492892741579705,0.004984528558484624,-0.00808117283036052,-0.02714730549955208,-8.114181706752348e-05,-0.0093664987383263,-0.00034119341761739336,-0.011734150335003381
1990,Cote d'Ivoire,-0.09764114062093499,-0.0009625791516784753,-0.0016013208247740698,-0.02662660455535553,-0.0008686646573909199,-0.011302385429328148,0.0015915567120739706,-0.011251849355627288
1991,Cote d'Ivoire,-0.10060603611235903,-0.006193170283995284,0.004409091577750676,-0.0259682672158371,-0.0019323481648302508,-0.01280255250196233,0.004244959147367721,-0.008915708706016998
1992,Cote d'Ivoire,-0.0980557380002102,0.00043888970442736706,-0.0024664439395521488,-0.02633621621961538,-0.0027306510478854397,-0.00047628501011354066,-0.000952792090069267,0.015593055138570082
1993,Cote d'Ivoire,-0.09363121200289497,0.011622183608590774,-0.013838775069038618,-0.026952787869843942,-0.003393505466840313,0.006773730249290058,-0.002500580351745229,0.025376208918835932
1994,Cote d'Ivoire,-0.09343151511336033,0.00998756411633814,-0.01129816908185474,-0.02658239351134084,-0.0015389972217415872,-0.004510485236814833,-0.001373637744229343,-0.001013635653805162
1995,Cote d'Ivoire,-0.09526875394491233,0.0057221865678881555,-0.0062852207212597076,-0.0261043740252441,-0.001861988141366647,-0.00878642403671504,0.0013828915686609122,-0.007505619094069924
1996,Cote d'Ivoire,-0.09809371302524525,-0.004705303396666778,0.0040440172933487875,-0.02400008118948593,-0.0004079951113042267,-0.015815267816658426,0.0001753241862261514,-0.01875178461222104
1997,Cote d'Ivoire,-0.09944698638920578,-0.010192037648190102,0.008633215760129428,-0.022818281131718157,-0.0015259620138969097,-0.012847813468031322,-0.002276508843670932,-0.008266851086007195
1998,Cote d'Ivoire,-0.10047885312838785,-0.012713847274905704,0.011431906255073595,-0.02259047271595875,-0.0026772563692357555,-0.01114258234614904,-0.0005845004181497525,-0.002284623287155842
1999,Cote d'Ivoire,-0.10173733899580467,-0.015516655249388233,0.01508678167018622,-0.022626839169448985,-0.003014999288883142,-0.012167076295478887,0.0008318313297421087,-0.0025781346031404145
2000,Cote d'Ivoire,-0.10177683612993808,-0.01587081519265857,0.015440504955392053,-0.02269892050875883,-0.0038429312085339635,-0.010275137085557499,-0.001485907428254152,0.0034226905782018383
2001,Cote d'Ivoire,-0.10203064104765161,-0.016874612077009733,0.016969724515108465,-0.022342293793220877,-0.0036279628501790506,-0.010774364130912453,0.0002893583472968292,0.0021348360144786845
2002,Cote d'Ivoire,-0.09890686359689743,-0.019794781591527876,0.017300023059919817,-0.022499279001517578,-0.0035105038901604864,-0.014708294102556772,0.0004638615890744573,0.0019331132455863655
2003,Cote d'Ivoire,-0.09724907202735456,-0.0172524871786815,0.012746156064197978,-0.01980041422112092,-0.004224335560061475,-0.00947769573934088,0.0010529209974787113,0.012416529180191807
2004,Cote d'Ivoire,-0.09357138321296025,-0.003136479980352454,0.0014677072496974437,-0.02467641522626014,-0.006415751418961701,0.0018261507390661352,0.0014673168986088475,0.030355883331271896
2005,Cote d'Ivoire,-0.0939576675309814,-0.007532270287260835,0.007282901147670393,-0.025267971055015978,-0.0035996076417989086,-0.01401064004396188,-0.0022130212544101877,-0.004212494871368801
2006,Cote d'Ivoire,-0.09307914797733874,-0.005113480366067784,0.0046162074632349285,-0.0252259048346386,-0.005009838698693763,-0.008008101744124476,-0.0009575892956775302,0.008601622973431105
2007,Cote d'Ivoire,-0.09359382898922983,-0.006019446714005099,0.006319760343143804,-0.02491396322109937,-0.004902820640323329,-0.01102013147191088,0.0024777358471719225,0.002003347086834836
1972,Czechia,-0.0985978485995878,-0.02830649232423595,0.033919442157959404,-0.02633841803732764,0.016150822112867523,-0.014509813189457878,-0.0021651102477694834,0.009296747267529142
1973,Czechia,-0.09843215233077686,-0.0290262209702324,0.033450390956995306,-0.02678387804898092,0.014126045469525408,-0.01380539576451346,-0.0002844909597139606,0.008178615307620726
1974,Czechia,-0.0977293423315308,-0.0295238485959771,0.03354975643089885,-0.027022668862360797,0.014080187575804533,-0.012743868129941303,-0.00096173742113133,0.007331719834586157
1975,Czechia,-0.09694387015203772,-0.029817396021038146,0.03391456755853767,-0.027115645841282114,0.014551771368406234,-0.012367083722812578,-0.0015685537555138916,0.00775961325523521
1976,Czechia,-0.09567412669754187,-0.029924363782760557,0.0342909104596128,-0.027402405029903047,0.015924992050884938,-0.011707747845360827,-0.002612431905231417,0.008209121284491411
1977,Czechia,-0.09154916948140512,-0.031152559557285023,0.033132226463002734,-0.02903791497073655,0.01587909280624916,-0.014615927724040833,-0.0013234485509674425,0.00892395380207716
1978,Czechia,-0.09043028272216112,-0.03194749862331428,0.032990435469923224,-0.029366695269683062,0.015500368194196052,-0.014574315014761502,-0.0037227203650183273,0.008148128825063149
1979,Czechia,-0.09070885594766458,-0.03165026711895444,0.03323288077694564,-0.029384493401075736,0.014756840529889256,-0.014934645441852724,0.00198789667947267,0.009756994604885874
1980,Czechia,-0.09101662209988455,-0.032465282452861066,0.032447368387091564,-0.029638369403791838,0.01232934265633588,-0.014458731602565875,0.0016098220045656058,0.007649184947142402
1981,Czechia,-0.08998967773939982,-0.032538224870154724,0.03255545911420869,-0.029481262713810852,0.013708804016093305,-0.015237939832588936,-0.003551550133070738,0.009501127462435527
1982,Czechia,-0.09143171029718593,-0.03149980212648907,0.032713648936501416,-0.02964536695111808,0.012504177072758157,-0.01423211611293858,0.008930485469604637,0.010106833466677624
1983,Czechia,-0.0912504590427565,-0.031876525591929716,0.03216271909526519,-0.029504437612861003,0.012088065365249543,-0.015223784092340192,0.003069458445091869,0.009672410817277185
1984,Czechia,-0.09113347678022068,-0.03134921314171933,0.03254269839664834,-0.029375892186650952,0.013187731256144775,-0.015104743193213461,0.004295023754937825,0.010236391121280455
1985,Czechia,-0.0896718680937821,-0.03199470971441422,0.03264212371028577,-0.02950454793294444,0.014650461786984051,-0.015453328017627414,-0.002791292381281197,0.009284978277771114
1986,Czechia,-0.09037125946820546,-0.032117222728526656,0.03208836201500142,-0.02984019168298958,0.011982018745224834,-0.014638045724081443,0.0037543828184144973,0.00915290840961366
1987,Czechia,-0.08972549375766208,-0.03216364237628772,0.03230479696619966,-0.029663410326537125,0.013028478723963914,-0.015494061227801047,0.00022235698745709702,0.01002224186827379
