country,year,residual
Argentina,1930,-149.7627580330095
Argentina,1931,-155.43561480600988
Argentina,1932,15.167873077845798
Argentina,1933,-21.590181957217055
Argentina,1934,34.71191652975597
Argentina,1935,-35.45408310044252
Argentina,1936,15.115865567210108
Argentina,1937,-4.198311041745569
Argentina,1938,63.7554997530392
Argentina,1939,77.25744489921101
Argentina,1940,-27.127503148220967
Argentina,1941,-27.668801134702335
Argentina,1942,-32.2523262308103
Argentina,1943,-38.63140062385895
Argentina,1944,-44.02327278030572
Argentina,1945,-75.6493333298537
Argentina,1946,-81.18766867901843
Argentina,1947,-106.51091183238884
Argentina,1948,-120.11639159217944
Argentina,1949,-164.164993966699
Argentina,1950,19.922605715061593
Argentina,1951,29.959980635179477
Argentina,1952,0.9288368336833628
Argentina,1953,9.00093299148108
Argentina,1954,7.454777358097658
Argentina,1955,3.0234726356284227
Argentina,1956,8.362965683227742
Argentina,1957,-0.868052902515501
Argentina,1958,-76.45772374397808
Argentina,1959,-1.3303464741600237
Argentina,1960,-76.86806173824664
Argentina,1961,93.6167448198575
Argentina,1962,10.809342852591044
Argentina,1963,-11.360392516993784
Argentina,1964,36.6673610608766
Argentina,1965,198.728144483542
Argentina,1966,-5.05468978809256
Argentina,1967,234.91790011117473
Argentina,1968,312.5651016472541
Argentina,1969,-317.85321245777754
Argentina,1970,-70.09348016176114
Argentina,1971,-22.89512728770808
Argentina,1972,-24.09056565687729
Argentina,1973,-3.103522037912626
Argentina,1974,2.516592790979985
Argentina,1975,-0.900766633167791
Argentina,1976,-2.9816736227249976
Argentina,1977,-0.9130069458383332
Argentina,1978,2.250573305500211
Argentina,1979,9.743095301064045
Argentina,1980,-14.287528746956582
Argentina,1981,171.14403023056468
Argentina,1982,-8.191677523199473
Argentina,1983,6.510885937368926
Argentina,1984,-1.2910366165596088
Argentina,1985,-35.5384204514387
Argentina,1986,5.461452758964356
Argentina,1987,-0.00798354334136775
Argentina,1988,8.544378226043307
Argentina,1989,0.035303518821990565
Argentina,1990,0.1360019209395773
Argentina,1991,102.60148154041093
Argentina,1992,-2.3090638554951965
Argentina,1993,-9.849886733658366
Argentina,1994,0.8428048235834353
Argentina,1995,14.671883208715997
Argentina,1996,-9.179661778451646
Argentina,1997,0.06578647239496149
Argentina,1998,6.448670430011475
Argentina,1999,4.26159604760403
Argentina,2000,1.2390696375667858
Argentina,2001,-37.521398506645255
Argentina,2002,52.41583990842139
Argentina,2003,251.6256709775629
Australia,1930,-600.0801900180063
Australia,1931,-490.6797025791345
Australia,1932,-172.92697704422812
Australia,1933,7.788116603988101
Australia,1934,-87.14879550885757
Australia,1935,73.72838351275038
Australia,1936,44.81207732399969
Australia,1937,1.8435502438620688
Australia,1938,-18.769149496225396
Australia,1939,-1.0631620786866733
Australia,1940,-13.759312692490084
Australia,1941,13.847512839538354
Australia,1942,32.81001169908018
Australia,1943,0.21351778003440813
Australia,1944,-0.3670997468599353
Australia,1945,-16.810910810649602
Australia,1946,5.0172457356787845
Australia,1947,-3.0070255240455026
Australia,1948,0.8559150708400693
Australia,1949,-44.50112744740534
Australia,1950,1133.609691035011
Australia,1951,436.1903823863081
Australia,1952,134.37710455561546
Australia,1953,-30.44692141310088
Australia,1954,151.9469178851541
Australia,1955,221.44030081751043
Australia,1956,171.5543084844876
Australia,1957,245.07337445353278
Australia,1958,63.78004645516057
Australia,1959,153.4479603101322
Australia,1960,-100.33432393245175
Australia,1961,-13.600061594287581
Australia,1962,-743.9418254312195
Australia,1963,71.53852671637424
Australia,1964,228.47982629070293
Australia,1965,368.033797729453
Australia,1966,-174.0504529568534
Australia,1967,1712.0143084437382
Australia,1968,-877.2922308383586
Australia,1969,-307.5317048407378
Australia,1970,-234.18520642162662
Australia,1971,-46.96005541131581
Australia,1972,-519.3013792477141
Australia,1973,-28.15837015175407
Australia,1974,-282.8143594193971
Australia,1975,261.7020191645481
Australia,1976,105.98794982651339
Australia,1977,809.5292969781497
Australia,1978,74.88997652264993
Australia,1979,-34.15564010343746
Australia,1980,3.516007380163501
Australia,1981,464.0761426710244
Australia,1982,-182.19226770240425
Australia,1983,1177.1254276962402
Australia,1984,-285.32882409985586
Australia,1985,-107.6842934707106
Australia,1986,-25.283935811461788
Australia,1987,-81.87977069177668
Australia,1988,-135.52512124390773
Australia,1989,67.12675813964142
Australia,1990,144.6081485652578
Australia,1991,-55.96889379873073
Australia,1992,282.673400912493
Australia,1993,264.9731148219405
Australia,1994,-47.11775112669625
Australia,1995,942.0569467487501
Australia,1996,321.11413542666924
Australia,1997,-21.52125423963571
Australia,1998,516.2193208680619
Australia,1999,126.95174849218574
Australia,2000,351.38790453291085
Australia,2001,-116.48771412047563
Australia,2002,41.311735449829484
Australia,2003,915.0574086114864
Belarus,1982,0.7240402163104136
Belarus,1983,-2.757439897708309
Belarus,1984,-3.252097750273151
Belarus,1985,44.126233583195926
Belarus,1986,124.51494817549087
Belarus,1987,-2.439253402883878
Belarus,1988,0.9822400343114168
Belarus,1989,-18.10880785445852
Belarus,1990,5.06607705429019
Belarus,1991,-50.14371569318746
Belarus,1992,-130.80946186974074
Belarus,1993,2.279813999109024
Belarus,1994,-45.67401656561549
Belarus,1995,-18.962599724353936
Belarus,1996,-3.0028089878784385
Belarus,1997,1.0143325953411022
Belarus,1998,10.042956933661799
Belarus,1999,3.1915820970767754
Belarus,2000,21.420772958573252
Belarus,2001,0.191678813981639
Belarus,2002,10.50769090873905
Belarus,2003,-3.9905182676366167
Belarus,2004,10.85583415540384
Belarus,2005,-1.0966618793640919
Belarus,2006,1.8871865435886548
Belarus,2007,-0.06319737422450089
Belarus,2008,2.922788609432132
Belarus,2009,-0.07048065468700315
Belarus,2010,-45.97518848357731
Belarus,2011,-62.520651544077964
Belarus,2012,-5.690298585169785
Belarus,2013,1.877594344593149
Belgium,1930,25.914967142388605
Belgium,1931,-4.413546078064428
Belgium,1932,-60.166532900235666
Belgium,1933,37.21926946464646
Belgium,1934,39.90461859628431
Belgium,1935,-9.319960926618137
Belgium,1936,27.15269963697665
Belgium,1937,192.3657402929797
Belgium,1938,-16.461115794291118
Belgium,1939,4.473579216141957
Belgium,1940,-51.474376294944705
Belgium,1941,8.64328169236228
Belgium,1942,6.03610688956519
Belgium,1943,56.43877927522158
Belgium,1944,-173.50542486857347
Belgium,1945,-47.25726257752825
Belgium,1946,60.49616510477438
Belgium,1947,188.3911643697138
Belgium,1948,54.01397471286384
Belgium,1949,-0.442240343807498
Belgium,1950,-55.898664831032306
Belgium,1951,43.84770617157653
Belgium,1952,-60.73341464806424
Belgium,1953,-13.955994393789979
Belgium,1954,-4.001586105775004
Belgium,1955,37.63073536453567
Belgium,1956,53.69808435998107
Belgium,1957,-8.459071048772557
Belgium,1958,-42.86198397171631
Belgium,1959,-20.85399878860096
Belgium,1960,2.4689759122888972
Belgium,1961,-25.04830817163122
Belgium,1962,13.269429442265505
Belgium,1963,19.372219324599655
Belgium,1964,-4.7543557692101786
Belgium,1965,-1.3421941053127284
Belgium,1966,-15.205169682836413
Belgium,1967,4.450080591483584
Belgium,1968,18.902829545368604
Belgium,1969,18.3720474024301
Belgium,1970,-2.847732800975109
Belgium,1971,-24.885569001190333
Belgium,1972,97.05206540313907
Belgium,1973,116.82293829013611
Belgium,1974,87.48059486585635
Belgium,1975,-54.5732110247684
Belgium,1976,119.06589673182157
Belgium,1977,64.8343116990518
Belgium,1978,149.77731767982164
Belgium,1979,77.0664575291396
Belgium,1980,-11.841106076240521
Belgium,1981,-18.84321965820027
Belgium,1982,-83.09312824983749
Belgium,1983,-133.3147641933881
Belgium,1984,18.550219883814066
Belgium,1985,-15.422679067683703
Belgium,1986,-44.91958520351841
Belgium,1987,-13.740564188171902
Belgium,1988,-62.24808317841928
Belgium,1989,4.003718971175431
Belgium,1990,68.08642769823632
Belgium,1991,93.86765409963232
Belgium,1992,-23.647416427836788
Belgium,1993,43.89439902158256
Belgium,1994,12.406863605619264
Belgium,1995,-134.84636799112036
Belgium,1996,29.419931209081142
Belgium,1997,-28.754943169880562
Belgium,1998,28.741030307166966
Belgium,1999,-0.06792057980737809
Belgium,2000,-7.14778906841957
Belgium,2001,-98.24071398675596
Belgium,2002,-3.243654777924121
Belgium,2003,5.787093177227234
Brazil,1930,-315.717487921455
Brazil,1931,-67.99497157170151
Brazil,1932,-15.206735195306578
Brazil,1933,-0.18059676818529624
Brazil,1934,20.862569356098106
Brazil,1935,3.5536790711106505
Brazil,1936,1.8178892231474038
Brazil,1937,-8.428475071361618
Brazil,1938,-17.407669097738562
Brazil,1939,-52.86425887153791
Brazil,1940,243.00281972555683
Brazil,1941,40.55047373855518
Brazil,1942,2.133593863579108
Brazil,1943,0.033629389800466924
Brazil,1944,1.2560085759203048
Brazil,1945,0.1267532901474624
Brazil,1946,-1.3521295369748714
Brazil,1947,-5.47031546399171
Brazil,1948,-0.645000307777309
Brazil,1949,0.047495223252099095
Brazil,1950,260.48358759727216
Brazil,1951,58.8261725151192
Brazil,1952,106.18617951170609
Brazil,1953,4.342904968633093
Brazil,1954,31.89888960213125
Brazil,1955,-77.60887022661473
