country_order,year,country_index,country_t-2,population_t-2,gdp_t-2,temperature_change_from_co2_t-2,total_ghg_t-2,cement_co2_t-2,coal_co2_t-2,flaring_co2_t-2,gas_co2_t-2,land_use_change_co2_t-2,oil_co2_t-2,country_t-1,population_t-1,gdp_t-1,temperature_change_from_co2_t-1,total_ghg_t-1,cement_co2_t-1,coal_co2_t-1,flaring_co2_t-1,gas_co2_t-1,land_use_change_co2_t-1,oil_co2_t-1,co2
9,1940,Japonia,18,0.053207760591953326,0.08999367799956544,0.03801261381189997,0.05743786620228185,0.04826015732841526,0.1160781076924878,0.0,0.0001929531387377392,0.08294656875639231,0.0008656750162033268,18,0.053554075969028336,0.10211748584379435,0.03752120506424027,0.05397335758460298,0.0414327955219478,0.11127730657475139,0.0,0.00020495015895223852,0.08197862281991118,0.0007817619454490002,0.08514587422860784
9,1941,Japonia,18,0.05392558170218481,0.10211748584379435,0.03752120506424027,0.05397335758460298,0.04377859046575329,0.11127730657475139,0.0,0.00020495015895223852,0.08197862281991118,0.0007817619454490002,18,0.054288829676844085,0.10339071445206709,0.055542367970246455,0.0617000949500342,0.0342530391616824,0.13279011827793225,0.0,0.00021042950992706383,0.082059220921304,0.0007145457859287614,0.08465222760547428
9,1942,Japonia,18,0.05466481139952238,0.10339071445206709,0.055542367970246455,0.0617000949500342,0.036192338817021434,0.13279011827793225,0.0,0.00021042950992706383,0.082059220921304,0.0007145457859287614,18,0.0550453038667517,0.1058792291064124,0.05480109822680563,0.0609620881137895,0.04635877011695932,0.13163491509652972,0.0,0.00019955815692506936,0.08168912829615056,0.0006088018208961071,0.08344637341496902
9,1943,Japonia,18,0.05542589389628375,0.1058792291064124,0.05480109822680563,0.0609620881137895,0.04898345829383598,0.13163491509652972,0.0,0.00019955815692506936,0.08168912829615056,0.0006088018208961071,18,0.05582394918061951,0.10478328205688123,0.05405848730777844,0.058946618455980856,0.034131310729110326,0.1246719586309949,0.0,0.00019685393983620434,0.08190770178710868,0.0005504426699337397,0.08408891035071397
9,1944,Japonia,18,0.056209282579567754,0.10478328205688123,0.05405848730777844,0.058946618455980856,0.03606371850235336,0.1246719586309949,0.0,0.00019685393983620434,0.08190770178710868,0.0005504426699337397,18,0.0566252253795442,0.10205911919400318,0.05331501605366328,0.0605014256510263,0.029123568294991922,0.12561743590595528,0.0,0.00015884720986727462,0.08241508448364145,0.0005593457510627393,0.08120779091164128
9,1945,Japonia,18,0.057015440011254276,0.10205911919400318,0.05331501605366328,0.0605014256510263,0.030772453396548168,0.12561743590595528,0.0,0.00015884720986727462,0.08241508448364145,0.0005593457510627393,18,0.057437674913022,0.10200180818496664,0.052581770149169114,0.05551586757448844,0.022611089781349722,0.11428922571455125,0.0,0.00015666257081627498,0.08172757034790905,0.0005191594034332623,0.07068627720774115
9,1946,Japonia,18,0.0578328388434701,0.10200180818496664,0.052581770149169114,0.05551586757448844,0.023891258773445015,0.11428922571455125,0.0,0.00015666257081627498,0.08172757034790905,0.0005191594034332623,18,0.058261454327806474,0.07334295958159648,0.05185860830931295,0.036024538112811436,0.008798271582319642,0.06219261010394327,0.0,0.0001392479292695312,0.08104371146298678,0.0004938109874657009,0.06736097380082849
9,1947,Japonia,18,0.058661636576623905,0.07334295958159648,0.05185860830931295,0.036024538112811436,0.009296402126784113,0.06219261010394327,0.0,0.0001392479292695312,0.08104371146298678,0.0004938109874657009,18,0.059096721690522616,0.05276704973208977,0.05114539180362365,0.029966692132195254,0.0068757591470079305,0.04202286302184041,0.0,0.00012416393653645486,0.08149051783807651,0.00042380757885579566,0.06913957145995453
9,1948,Japonia,18,0.05950199224025458,0.05276704973208977,0.05114539180362365,0.029966692132195254,0.007265043066634634,0.04202286302184041,0.0,0.00012416393653645486,0.08149051783807651,0.00042380757885579566,18,0.059943635827731094,0.051279116500105526,0.05044198499695485,0.03410893782044193,0.009046530384948652,0.05526337313343572,0.0,0.00012987789355809362,0.08080857452760912,0.0003946004362837424,0.07184000766068538
9,1949,Japonia,18,0.060354065628466076,0.051279116500105526,0.05044198499695485,0.03410893782044193,0.009558716564246015,0.05526337313343572,0.0,0.00012987789355809362,0.08080857452760912,0.0003946004362837424,18,0.06080236088554246,0.055348400023953324,0.04974825155294973,0.03955720324296136,0.013419675069995026,0.06859679312973815,0.0,0.0001683490526128327,0.08099259005139524,0.00034026476554404505,0.07263749810170658
9,1950,Japonia,18,0.061218021887318015,0.055348400023953324,0.04974825155294973,0.03955720324296136,0.014179454986607979,0.06859679312973815,0.0,0.0001683490526128327,0.08099259005139524,0.00034026476554404505,18,0.06164353826817423,0.05615904572801563,0.04908694936917343,0.041630780254109254,0.023355960108565575,0.07512618469809736,0.0,0.00018597231405587705,0.08047273125395638,0.00040950827768569117,0.07320684048623576
9,1951,Japonia,18,0.06206432357365944,0.05615904572801563,0.04908694936917343,0.041630780254109254,0.024678301322577395,0.07512618469809736,0.0,0.00018597231405587705,0.08047273125395638,0.00040950827768569117,18,0.06405502017735286,0.059586352200339913,0.04728500253520771,0.04224249303533473,0.030618054524233187,0.07208672325723815,0.0,0.0002365415033891874,0.08097910584087384,0.002968527913905434,0.07418823102776838
9,1952,Japonia,18,0.06449049580374795,0.059586352200339913,0.04728500253520771,0.04224249303533473,0.03235155274918546,0.07208672325723815,0.0,0.0002365415033891874,0.08097910584087384,0.002968527913905434,18,0.06512398448548413,0.0669985993094299,0.046527876193716566,0.04540279248758433,0.04422203673252173,0.08224859095343597,0.0,0.00027553966938283496,0.07934724073920651,0.005918447428189848,0.07534326519780639
9,1953,Japonia,18,0.06556597205321617,0.0669985993094299,0.046527876193716566,0.04540279248758433,0.046725749766245925,0.08224859095343597,0.0,0.00027553966938283496,0.07934724073920651,0.005918447428189848,18,0.06610065688302096,0.07464441444196586,0.04585700927612525,0.047384119152817344,0.04735329780351496,0.08320899725667594,0.0,0.0003036150252903687,0.0797920000845621,0.008237974124800835,0.07703654803704929
9,1954,Japonia,18,0.06654859416610809,0.07464441444196586,0.04585700927612525,0.047384119152817344,0.05003429301903594,0.08320899725667594,0.0,0.0003036150252903687,0.0797920000845621,0.008237974124800835,18,0.06700425918348339,0.0796804705986058,0.060337780948578605,0.05082274774877654,0.05754236569112458,0.08588922429555411,0.0,0.0003595417900134331,0.07964992353332824,0.014093680541208482,0.0753447894023182
9,1955,Japonia,18,0.06745770105182916,0.0796804705986058,0.060337780948578605,0.05082274774877654,0.060800233976197056,0.08588922429555411,0.0,0.0003595417900134331,0.07964992353332824,0.014093680541208482,18,0.06782763963202694,0.08363526493493074,0.05962257619785886,0.04850148333091603,0.06926403089652385,0.0804772965058415,0.0,0.0004523240942455733,0.07863803530649599,0.015148146668595262,0.075418635736342
9,1956,Japonia,18,0.06828609738831033,0.08363526493493074,0.05962257619785886,0.04850148333091603,0.07318554310485612,0.0804772965058415,0.0,0.0004523240942455733,0.07863803530649599,0.015148146668595262,18,0.06860110522418396,0.09055421180214834,0.05896600293288064,0.04845069234386554,0.06778732369795067,0.07669009873252179,0.0,0.0005595854624602648,0.0789962026501449,0.017129775263722023,0.07732758156707879
9,1957,Japonia,18,0.06906427479593577,0.09055421180214834,0.05896600293288064,0.04845069234386554,0.07162522937584598,0.07669009873252179,0.0,0.0005595854624602648,0.0789962026501449,0.017129775263722023,18,0.06929760832862653,0.09703649535404124,0.0583870133161259,0.05259880929724575,0.08272603824135573,0.08464797648773234,0.0,0.0007554320287564126,0.07866139770828127,0.020010220777258326,0.08154547432744308
9,1958,Japonia,18,0.06976502087399554,0.09703649535404124,0.0583870133161259,0.05259880929724575,0.0874097270869427,0.08464797648773234,0.0,0.0007554320287564126,0.07866139770828127,0.020010220777258326,18,0.06988046000983884,0.10392464978168874,0.05791116733906679,0.06080834127505151,0.09562939659649555,0.09409898451021861,0.0,0.001019270110793165,0.07950198215267458,0.02690490439117713,0.07991666849740622
