country,year,residual
Cote d'Ivoire,2003,1.6946198896636286e-06
Cote d'Ivoire,2004,1.0695750993973206e-06
Cote d'Ivoire,2005,1.3387731443940361e-06
Cote d'Ivoire,2006,1.839806897326115e-07
Cote d'Ivoire,2007,2.1870266979454143e-07
Czechia,1972,-8.011041019674126e-06
Czechia,1973,-6.163505108242452e-08
Czechia,1974,-2.3479026626200753e-07
Czechia,1975,5.902675775043155e-07
Czechia,1976,5.891352080309191e-07
Czechia,1977,1.6479941581992513e-07
Czechia,1978,-2.592957008735623e-07
Czechia,1979,-5.81093333852762e-07
Czechia,1980,3.363403847409603e-07
Czechia,1981,-7.10625354574505e-11
Czechia,1982,-2.178808367438368e-07
Czechia,1983,3.2263766002572515e-07
Czechia,1984,7.95324553196135e-07
Czechia,1985,-2.7323010280104617e-07
Czechia,1986,6.80021416846263e-08
Czechia,1987,-2.1114421445075373e-08
Czechia,1988,-5.765916732736648e-08
Czechia,1989,-4.034817851578462e-07
Czechia,1990,2.658893922696622e-07
Czechia,1991,-6.201179906601237e-08
Czechia,1992,-5.384313243583105e-08
Czechia,1993,-1.7686989780319425e-07
Czechia,1994,-3.9896123957627846e-07
Czechia,1995,-7.373087442586001e-08
Czechia,1996,6.955206075515305e-08
Czechia,1997,1.1148042601037324e-07
Czechia,1998,3.0798894083940156e-07
Czechia,1999,-4.660878092082369e-07
Czechia,2000,6.358553430480679e-07
Czechia,2001,-1.5546229119714876e-07
Czechia,2002,-5.808776361880934e-08
Czechia,2003,1.935129848152705e-07
Czechia,2004,-1.8063436936992053e-07
Czechia,2005,-4.0422663646745116e-07
Czechia,2006,1.9221359376040616e-07
Czechia,2007,3.445127777108808e-07
Czechia,2008,-1.7801880685327353e-07
Czechia,2009,-4.830965324571058e-07
Czechia,2010,-1.7399491931495844e-07
Czechia,2011,-2.0471432954126985e-07
Democratic Republic of Congo,1952,1.3245968743269655e-05
Democratic Republic of Congo,1953,-1.3578063502899795e-07
Democratic Republic of Congo,1954,5.235543358555571e-07
Democratic Republic of Congo,1955,-3.1954751487928485e-07
Democratic Republic of Congo,1956,-1.2960524157796219e-06
Democratic Republic of Congo,1957,1.563181396977939e-06
Democratic Republic of Congo,1958,1.1266320949036225e-06
Democratic Republic of Congo,1959,1.207142501728686e-06
Democratic Republic of Congo,1960,7.44320954905741e-06
Democratic Republic of Congo,1961,-1.2733980142154753e-05
Democratic Republic of Congo,1962,-5.7133860950694096e-06
Democratic Republic of Congo,1963,-2.7013915049225686e-06
Democratic Republic of Congo,1964,2.0683633637137563e-07
Democratic Republic of Congo,1965,2.658884992365172e-08
Democratic Republic of Congo,1966,-4.3718958940829535e-07
Democratic Republic of Congo,1967,9.623449583266421e-08
Democratic Republic of Congo,1968,3.453893799411813e-07
Democratic Republic of Congo,1969,-6.344452184971818e-10
Democratic Republic of Congo,1970,-1.5541691093247193e-06
Democratic Republic of Congo,1971,7.619622072541195e-07
Democratic Republic of Congo,1972,1.999016369679562e-07
Democratic Republic of Congo,1973,2.05399931452632e-07
Democratic Republic of Congo,1974,-1.148169140222905e-06
Democratic Republic of Congo,1975,5.206907102733014e-07
Democratic Republic of Congo,1976,7.246832679339796e-07
Democratic Republic of Congo,1977,-5.306058112190635e-07
Democratic Republic of Congo,1978,-6.675586025331511e-07
Democratic Republic of Congo,1979,8.576728338102043e-07
Democratic Republic of Congo,1980,1.0850253189926637e-07
Democratic Republic of Congo,1981,-6.868607465297016e-07
Democratic Republic of Congo,1982,8.283600732363619e-08
Democratic Republic of Congo,1983,4.826633774994243e-07
Democratic Republic of Congo,1984,4.597304638515274e-07
Democratic Republic of Congo,1985,-5.790318323329883e-07
Democratic Republic of Congo,1986,-1.774462040834265e-08
Democratic Republic of Congo,1987,-9.19681850950763e-08
Democratic Republic of Congo,1988,4.001878148367064e-07
Democratic Republic of Congo,1989,-2.702275247362172e-08
Democratic Republic of Congo,1990,2.4126442203152787e-07
Democratic Republic of Congo,1991,-5.315902134420759e-08
Democratic Republic of Congo,1992,1.0360412910648381e-06
Democratic Republic of Congo,1993,9.619137538598141e-07
Democratic Republic of Congo,1994,3.293027172698456e-07
Democratic Republic of Congo,1995,7.167945664731412e-08
Democratic Republic of Congo,1996,2.038818054772131e-08
Democratic Republic of Congo,1997,6.829984180571976e-08
Democratic Republic of Congo,1998,-1.4423536263084344e-07
Democratic Republic of Congo,1999,4.0024693879807e-07
Democratic Republic of Congo,2000,2.2309912505987563e-07
Democratic Republic of Congo,2001,-2.567449548587972e-07
Democratic Republic of Congo,2002,1.2662088127364122e-08
Democratic Republic of Congo,2003,6.936449534460475e-07
Democratic Republic of Congo,2004,-5.946573317026785e-07
Democratic Republic of Congo,2005,-5.0448818455265206e-08
Democratic Republic of Congo,2006,4.685573817471152e-07
Democratic Republic of Congo,2007,2.2373831096735898e-07
Egypt,1952,-5.0938071357455575e-08
Egypt,1953,-1.3871954851986712e-08
Egypt,1954,5.595605565334607e-09
Egypt,1955,-6.662220802105048e-08
Egypt,1956,-4.920181495687788e-08
Egypt,1957,3.075545814327359e-08
Egypt,1958,4.068807651010424e-08
Egypt,1959,-3.174648995007294e-08
Egypt,1960,9.652269194381143e-08
Egypt,1961,-8.503601577210899e-08
Egypt,1962,1.672545416292699e-08
Egypt,1963,8.106240566236584e-08
Egypt,1964,2.2502417914496705e-07
Egypt,1965,4.1049996532627234e-08
Egypt,1966,-1.2948043272968622e-07
Egypt,1967,-2.5299827081421955e-07
Egypt,1968,3.536091542974799e-08
Egypt,1969,-1.620209936577228e-07
Egypt,1970,-6.520428276411985e-08
Egypt,1971,-2.6159615836513748e-08
Egypt,1972,8.376757865749669e-08
Egypt,1973,-3.1723594733666994e-08
Egypt,1974,2.7056522146594154e-08
Egypt,1975,2.1803956240172804e-08
Egypt,1976,2.9493497116378847e-10
Egypt,1977,-7.676775139314024e-09
Egypt,1978,-3.303038911015267e-08
Egypt,1979,4.080770146909307e-08
Egypt,1980,5.9415346203181596e-08
Egypt,1981,-2.7008997992897357e-08
Egypt,1982,1.5395891566486228e-09
Egypt,1983,-7.18678815192555e-08
Egypt,1984,2.732484061615595e-09
Egypt,1985,-7.74565574607088e-08
Egypt,1986,1.3136919521361862e-07
Egypt,1987,-5.048042863778524e-09
Egypt,1988,1.8086774228933705e-08
Egypt,1989,-7.339638314372446e-08
Egypt,1990,-6.214079365573804e-08
Egypt,1991,1.1652877026663394e-07
Egypt,1992,1.1919235593477917e-08
Egypt,1993,3.736584421141628e-08
Egypt,1994,-8.373453335959932e-08
Egypt,1995,3.1292715349324394e-09
Egypt,1996,1.7424830946485525e-08
Egypt,1997,1.1356378337971564e-07
Egypt,1998,7.356184898226357e-08
Egypt,1999,-1.3981483334934332e-07
Egypt,2000,1.150691381083347e-07
Egypt,2001,-2.1425360246333871e-07
Egypt,2002,-1.6530221411063978e-07
Egypt,2003,1.0169881457558806e-07
Egypt,2004,8.25281959976218e-08
Egypt,2005,8.751088947704304e-08
Egypt,2006,4.48715384713845e-08
Egypt,2007,-3.4465891999706706e-09
France,1930,-1.6962081861320048e-06
France,1931,-7.927937985443008e-07
France,1932,-1.4206506465737824e-06
France,1933,-1.6552796082238697e-09
France,1934,-3.68508774741805e-07
France,1935,-7.936997300142033e-08
France,1936,2.694137983195743e-08
France,1937,4.3433045551153236e-07
France,1938,-5.198164544913484e-07
France,1939,-1.1108040931908077e-07
France,1940,-8.610244111143029e-07
France,1941,-1.1356509117023029e-07
France,1942,1.4978059626311294e-07
France,1943,-3.392241194929397e-07
France,1944,-8.189950943313097e-07
France,1945,7.360100289762709e-07
France,1946,1.3066951006653555e-06
France,1947,2.499022632165264e-07
France,1948,5.172243325763391e-07
France,1949,5.986140257627562e-07
France,1950,-8.052540759504155e-07
France,1951,7.690891025303604e-07
France,1952,1.715607397251222e-08
France,1953,-1.327755407606877e-07
France,1954,3.471063248807653e-07
France,1955,2.2171034900062436e-07
France,1956,7.762078628095198e-07
France,1957,2.1440280377632954e-07
France,1958,-1.3467605561854054e-07
France,1959,-7.074444322888658e-07
France,1960,2.1565765098521347e-07
France,1961,-1.7424163672354974e-08
France,1962,4.809849749810421e-07
France,1963,-1.9059937794748268e-07
France,1964,2.2256039580540022e-07
France,1965,-5.776248527599708e-07
France,1966,-2.3887494581448445e-07
France,1967,-7.458001206898492e-08
France,1968,2.416347305717692e-08
France,1969,6.223473239859868e-08
France,1970,1.5102149117140225e-07
France,1971,2.9518349872175615e-07
France,1972,-2.2389029555745667e-07
France,1973,4.906837085331996e-08
