country,year,residual
Democratic Republic of Congo,1962,-95.10486795610854
Democratic Republic of Congo,1963,-36.18689766562301
Democratic Republic of Congo,1964,-24.21306716489505
Democratic Republic of Congo,1965,-7.311844312438922
Democratic Republic of Congo,1966,-3.8401432061166076
Democratic Republic of Congo,1967,0.9443798032543498
Democratic Republic of Congo,1968,-1.6859345574558091
Democratic Republic of Congo,1969,-8.486802409390421
Democratic Republic of Congo,1970,-2.9472385031188253
Democratic Republic of Congo,1971,-1.4734562750164173
Democratic Republic of Congo,1972,-3.76879623043709
Democratic Republic of Congo,1973,-2.7026618266351647
Democratic Republic of Congo,1974,-16.42377573506124
Democratic Republic of Congo,1975,2.9503785214988056
Democratic Republic of Congo,1976,-0.3118340952110543
Democratic Republic of Congo,1977,-1.921080863704148
Democratic Republic of Congo,1978,-2.504069676697071
Democratic Republic of Congo,1979,13.00834432236843
Democratic Republic of Congo,1980,8.048836025129916
Democratic Republic of Congo,1981,-4.881576662624212
Democratic Republic of Congo,1982,-1.9031260641262833
Democratic Republic of Congo,1983,10.130917204046199
Democratic Republic of Congo,1984,2.4995109683674173
Democratic Republic of Congo,1985,4.482872575980366
Democratic Republic of Congo,1986,-13.100755841237486
Democratic Republic of Congo,1987,-8.766284763244059
Democratic Republic of Congo,1988,-4.269002441049764
Democratic Republic of Congo,1989,4.412154642761507
Democratic Republic of Congo,1990,5.0646266317333755
Democratic Republic of Congo,1991,3.6793143417248046
Democratic Republic of Congo,1992,2.8186147967013113
Democratic Republic of Congo,1993,32.92655016375444
Democratic Republic of Congo,1994,5.876121961014547
Democratic Republic of Congo,1995,-3.849355288837586
Democratic Republic of Congo,1996,-2.589647212283893
Democratic Republic of Congo,1997,42.69510071441101
Democratic Republic of Congo,1998,0.43122612246020253
Democratic Republic of Congo,1999,1.2820151868467633
Democratic Republic of Congo,2000,-8.798529104976922
Democratic Republic of Congo,2001,-24.37588445141529
Democratic Republic of Congo,2002,-4.131102516040727
Democratic Republic of Congo,2003,33.875414093010306
Democratic Republic of Congo,2004,-29.20484921340909
Democratic Republic of Congo,2005,-4.991048923756267
Democratic Republic of Congo,2006,15.446873381457493
Democratic Republic of Congo,2007,7.3463958024361204
Egypt,1952,347.3978066476769
Egypt,1953,-1.1764235688076745
Egypt,1954,-0.11565968051948516
Egypt,1955,-2.4933029130613384
Egypt,1956,-2.2425846510469185
Egypt,1957,0.6432731277313373
Egypt,1958,0.18547519748769759
Egypt,1959,-2.733110374207712
Egypt,1960,1.7100491512453218
Egypt,1961,-3.2292939069309874
Egypt,1962,-0.7963153132784164
Egypt,1963,1.8739109084569243
Egypt,1964,5.4189555759485515
Egypt,1965,-1.1885294550281031
Egypt,1966,-6.560417792404714
Egypt,1967,-9.659231234346347
Egypt,1968,2.6389958416014494
Egypt,1969,-5.604922733084429
Egypt,1970,-1.6057767791545992
Egypt,1971,-2.3187978645088236
Egypt,1972,0.1007318331989282
Egypt,1973,-3.521537130207914
Egypt,1974,0.4918736439736868
Egypt,1975,1.286318903253079
Egypt,1976,-0.5366552343985731
Egypt,1977,-0.15970837597105714
Egypt,1978,-0.7267812932036506
Egypt,1979,3.0973293723101634
Egypt,1980,2.1066989436163297
Egypt,1981,0.6022861978405345
Egypt,1982,-0.5835845131513935
Egypt,1983,-3.1851364571731793
Egypt,1984,1.7339541905350444
Egypt,1985,-4.395135440307087
Egypt,1986,5.0932475666032815
Egypt,1987,-3.1661671072781274
Egypt,1988,-5.061191267269393
Egypt,1989,-4.677146314983219
Egypt,1990,-3.311135829428565
Egypt,1991,3.4858656021339556
Egypt,1992,-3.6289136168494025
Egypt,1993,-0.7768929746106892
Egypt,1994,-7.846266357198601
Egypt,1995,4.135003512112789
Egypt,1996,-4.252689437732727
Egypt,1997,8.932561849831544
Egypt,1998,9.593548342622967
Egypt,1999,-11.195041768585526
Egypt,2000,9.796991233907391
Egypt,2001,-17.07951731388613
Egypt,2002,-4.29662732688044
Egypt,2003,17.516621575021787
Egypt,2004,-0.18009416152344215
Egypt,2005,7.76618977076285
Egypt,2006,3.8878044354586336
Egypt,2007,2.6501490392295466
France,1930,-20.34442405428959
France,1931,-20.540762784805054
France,1932,-20.84649155017985
France,1933,10.579616881307743
France,1934,2.864262024467507
France,1935,-8.22947396474271
France,1936,2.933959366566711
France,1937,18.879078012112615
France,1938,-20.102834459467232
France,1939,-7.211755479638299
France,1940,-53.52699334008743
France,1941,-12.497212688779484
France,1942,11.994436117068744
France,1943,7.439800215462824
France,1944,-41.64198413009076
France,1945,34.12716845494962
France,1946,62.0085970776814
France,1947,13.536488835251134
France,1948,7.437879938062281
France,1949,29.381947423267945
France,1950,-29.5944646127424
France,1951,28.469600508425174
France,1952,5.829417169451801
France,1953,-3.0236558036101826
France,1954,24.99667559153147
France,1955,23.13377450408032
France,1956,36.44262462782768
France,1957,15.053712828288184
France,1958,0.2843808858366401
France,1959,-21.189914238517332
France,1960,12.610784273714529
France,1961,-7.917977631653912
France,1962,6.963807822964441
France,1963,-10.273964806405615
France,1964,15.342354122568736
France,1965,-23.415829407788692
France,1966,10.32250081215227
France,1967,15.266443154868853
France,1968,6.876184798112547
France,1969,10.470331476665024
France,1970,14.955819788355313
France,1971,29.683686550736013
France,1972,-2.4886677188343356
France,1973,-0.42144903139762846
France,1974,-4.484994769047546
France,1975,-39.548042396197445
France,1976,45.51571509311606
France,1977,-5.118894808894595
France,1978,18.692894076995913
France,1979,3.739004897842392
France,1980,-14.863814980588984
France,1981,-35.00328735323808
France,1982,-4.92286790199563
France,1983,-6.3334271604536525
France,1984,2.139280829411973
France,1985,5.316531993719991
France,1986,-5.595680708279815
France,1987,-5.460647824454327
France,1988,-1.9473653397668045
France,1989,10.809716314154798
France,1990,0.3593251730258089
France,1991,1.4873336498162644
France,1992,-23.19838128837256
France,1993,-9.928211494921356
France,1994,-4.017340352100291
France,1995,-2.597616293994747
France,1996,6.668955149329008
France,1997,-13.02314554162649
France,1998,19.279304623460973
France,1999,-7.975274032649622
France,2000,-16.016469944377775
France,2001,-10.524670232560482
France,2002,-17.82199284737976
France,2003,6.231771744228581
Germany,1930,296.07185925343344
Germany,1931,-78.53108128744219
Germany,1932,-40.50615835245901
Germany,1933,20.74762727356159
Germany,1934,46.39223760446998
Germany,1935,37.932435788509
Germany,1936,41.651448669371575
Germany,1937,57.81880516203728
Germany,1938,38.414056361092435
Germany,1939,47.174067981877215
Germany,1940,-3.7670995474109077
Germany,1941,0.8900159571269342
Germany,1942,6.7453553198757845
Germany,1943,13.98285635613604
Germany,1944,-79.92492054627076
Germany,1945,-480.09206183750405
Germany,1946,160.51586824699442
Germany,1947,54.00088618895239
Germany,1948,73.19717576625243
Germany,1949,53.482434266449104
Germany,1950,75.12370330275155
Germany,1951,60.154951564405906
Germany,1952,34.472622318155345
Germany,1953,13.717111764475135
Germany,1954,29.48243176235303
Germany,1955,56.863722128253926
Germany,1956,40.39137169390676
Germany,1957,10.3879596301324
Germany,1958,-28.2094787059591
Germany,1959,-78.4668367127515
Germany,1960,25.337272721157433
Germany,1961,-19.20825595484621
Germany,1962,56.94359445722796
Germany,1963,71.62274587668753
Germany,1964,37.28543360673086
Germany,1965,-0.38633114960896364
Germany,1966,-12.221372300275675
Germany,1967,-13.866814051986466
Germany,1968,52.05521758383907
Germany,1969,68.77174091563006
Germany,1970,-23.691485834956552
Germany,1971,15.033121521916087
Germany,1972,4.490903519535891
Germany,1973,39.49531910362509
Germany,1974,-22.555477731189626
Germany,1975,-62.298951781587334
Germany,1976,87.66748395660022
Germany,1977,-31.011646424611058
Germany,1978,31.402586232228487
Germany,1979,40.11243597852399
Germany,1980,-17.956965127405738
Germany,1981,-50.98009085129195
Germany,1982,-30.843385383634995
Germany,1983,1.8067414185823054
Germany,1984,22.469092927275824
Germany,1985,13.323882113939248
Germany,1986,8.02871421539976
Germany,1987,-5.315014244425015
Germany,1988,16.447894816106555
Germany,1989,-5.389592117294342
Germany,1990,13.19626161496683
Germany,1991,-15.470369642023456
Germany,1992,4.2177393228743085
Germany,1993,-11.435500629826947
Germany,1994,-10.344950516062795
Germany,1995,-14.204577639754348
Germany,1996,4.882085340415301
Germany,1997,-33.28254133203268
Germany,1998,-12.012401464867708
Germany,1999,-32.364069704195686
Germany,2000,-9.721845601687164
Germany,2001,7.88252070517774
Germany,2002,-16.40927048099104
Germany,2003,0.35206661140853157
India,1930,1088.0986394309634
India,1931,8.963573223867456
India,1932,13.690718483796388
India,1933,18.884545367175065
India,1934,21.473599134893334
India,1935,17.015412488103948
India,1936,15.112667260487797
India,1937,19.618701514062877
India,1938,18.37551084134168
India,1939,14.419565855625251
India,1940,19.54149065591514
India,1941,11.31218704906587
India,1942,-1.0318565952134122
India,1943,-10.793610574830268
India,1944,0.5301278167283954
India,1945,1.6426420810282707
India,1946,-3.9140510815259404
India,1947,1.3907671284019898
India,1948,12.80116968395646
India,1949,13.678564865651424
India,1950,131.38217002782483
India,1951,100.94846745730581
India,1952,75.28418985765768
India,1953,51.55048126705674
India,1954,41.98017311539752
India,1955,32.76602613583623
India,1956,31.647287310129855
India,1957,33.50858243897994
India,1958,32.98367545191422
India,1959,26.459455461239827
India,1960,-291.0515503398374
India,1961,66.23924947338503
India,1962,-214.84152650637168
India,1963,-131.74418174759586
India,1964,-54.43633250645945
India,1965,-27.182765110402045
India,1966,90.48486089049635
India,1967,66.55213333031406
India,1968,-107.33130572872665
India,1969,-5.054099905496912
India,1970,-99.90040227022973
India,1971,9.07806182593356
India,1972,180.75653793485782
India,1973,56.83026969180628
India,1974,-4.337122489420835
India,1975,-42.19221316623151
India,1976,-65.5162271060766
India,1977,190.22115621045373
India,1978,-37.24789127643294
India,1979,-97.21111162379725
India,1980,11.28249925214584
India,1981,80.59477130335148
India,1982,-47.371003184781955
India,1983,169.8661556245707
