country_order,year,country_index,gdp_lag_1,gdp_lag_2,temperature_change_from_co2_lag_1,temperature_change_from_co2_lag_2,cement_co2_lag_1,cement_co2_lag_2,coal_co2_lag_1,coal_co2_lag_2,flaring_co2_lag_1,flaring_co2_lag_2,gas_co2_lag_1,gas_co2_lag_2,land_use_change_co2_lag_1,land_use_change_co2_lag_2,oil_co2_lag_1,oil_co2_lag_2,co2
40,1997,Pakistan,0.05623001513296506,0.055667091813118526,0.009833421242143897,0.010123847623670131,0.031190208240827258,0.032770833581295386,0.0043959310707371085,0.004029994578126191,0.0,0.0,0.03299038362420943,0.031403114876718013,0.07244435162167116,0.0708445681591175,0.020789344107420372,0.018637554080461513,0.0577813128165073
40,1998,Pakistan,0.056180035856374565,0.05623001513296506,0.019118403228795548,0.009833421242143897,0.030631876269788628,0.03295610001486446,0.003915747698512938,0.0043959310707371085,0.0,0.0,0.03398493793043004,0.03299038362420943,0.07213502176172511,0.07244435162167116,0.019879736658569125,0.020789344107420372,0.057402329807774016
40,1999,Pakistan,0.05704227174033725,0.056180035856374565,0.018597710958502017,0.019118403228795548,0.02943732311316571,0.032366157038627455,0.00363495110947778,0.003915747698512938,0.0,0.0,0.033229688587823505,0.03398493793043004,0.07173787937812195,0.07213502176172511,0.020600678850390304,0.019879736658569125,0.056934005911672185
40,2000,Pakistan,0.05855661705753002,0.05704227174033725,0.01809831986773988,0.018597710958502017,0.030862114842422152,0.03110397202855095,0.003714600672431072,0.00363495110947778,0.0,0.0,0.03442638477310589,0.033229688587823505,0.07128133573340442,0.07173787937812195,0.01999717502830264,0.020600678850390304,0.05777525113188673
40,2001,Pakistan,0.05959127649722775,0.05855661705753002,0.017594239779174143,0.01809831986773988,0.03090113768207439,0.03260943099718532,0.003441763166713086,0.003714600672431072,0.0,0.0,0.035305157478548274,0.03442638477310589,0.07197432117074935,0.07128133573340442,0.020531421025284994,0.01999717502830264,0.05703487466683961
40,2002,Pakistan,0.06034448188720188,0.05959127649722775,0.017109090588704204,0.017594239779174143,0.03325057661492379,0.03265066318763795,0.0032867797273393,0.003441763166713086,0.0,0.0,0.03573534139928089,0.035305157478548274,0.07136031334932705,0.07197432117074935,0.01985570846076872,0.020531421025284994,0.05728436457356259
40,2003,Pakistan,0.0624946799316072,0.06034448188720188,0.016694877092991688,0.017109090588704204,0.03230591394989191,0.03513311998471857,0.004018379874102128,0.0032867797273393,0.0,0.0,0.041238855828966706,0.03573534139928089,0.07125043782005958,0.07136031334932705,0.01887240540852515,0.01985570846076872,0.055999966662504924
40,2004,Pakistan,0.06628459491825214,0.0624946799316072,0.016306482962262607,0.016694877092991688,0.03712570976512472,0.03413497348217782,0.00512815058525378,0.004018379874102128,0.0,0.0,0.049404197548127964,0.041238855828966706,0.0698611473066332,0.07125043782005958,0.01518839004891533,0.01887240540852515,0.0563151077603411
40,2005,Pakistan,0.07099864503078675,0.06628459491825214,0.015908950388603536,0.016306482962262607,0.03925360794372341,0.03922765102096122,0.006490200921770118,0.00512815058525378,0.0,0.0,0.05334874644180262,0.049404197548127964,0.06952033413057261,0.0698611473066332,0.015529309702221914,0.01518839004891533,0.05681849735744334
40,2006,Pakistan,0.07562685225700012,0.07099864503078675,0.015531094662686738,0.015908950388603536,0.045398830131135826,0.04147602412106612,0.005619637439308463,0.006490200921770118,0.0,0.0,0.05440989415277695,0.05334874644180262,0.06996633045969178,0.06952033413057261,0.01582401754543182,0.015529309702221914,0.057024068568446835
40,2007,Pakistan,0.07945102948260203,0.07562685225700012,0.015165514352625819,0.015531094662686738,0.05266340211927757,0.04796916951651207,0.00659012000809001,0.005619637439308463,0.0,0.0,0.05334755171818139,0.05440989415277695,0.06969425057818199,0.06996633045969178,0.017322481414861465,0.01582401754543182,0.05690409876860585
40,2008,Pakistan,0.08134337667235482,0.07945102948260203,0.01477008367431393,0.015165514352625819,0.061552188695592355,0.05564503878797777,0.008956176007520269,0.00659012000809001,0.0,0.0,0.05293120375902501,0.05334755171818139,0.06895048719475899,0.06969425057818199,0.018009034239501384,0.017322481414861465,0.056674692878315454
41,1930,Chile,0.11232073105569916,0.11074846654257617,0.2981919963648159,0.3024915989370474,0.0191685280518053,0.015479733050369907,0.05355227300196097,0.04939636335959413,0.0,0.0,0.0,0.0,0.17402663497408727,0.16938051533066611,0.0,0.0,0.167780263406051
41,1931,Chile,0.0950560196995759,0.11232073105569916,0.2937513671065148,0.2981919963648159,0.020693778943495205,0.020253789995096083,0.04846029745122554,0.05355227300196097,0.0,0.0,0.0,0.0,0.17853524611836669,0.17402663497408727,0.0,0.0,0.1543269583810628
41,1932,Chile,0.07411354468833836,0.0950560196995759,0.2891807672338589,0.2937513671065148,0.012987019833748292,0.021865395808887866,0.0370265970971991,0.04846029745122554,0.0,0.0,0.0,0.0,0.16752602239319164,0.17853524611836669,0.0,0.0,0.15988319778005664
