country_index,year,var1(t-2),var2(t-2),var3(t-2),var4(t-2),var5(t-2),var6(t-2),var7(t-2),var8(t-2),var9(t-2),var10(t-2),var11(t-2),var1(t-1),var2(t-1),var3(t-1),var4(t-1),var5(t-1),var6(t-1),var7(t-1),var8(t-1),var9(t-1),var10(t-1),var11(t-1),var1(t),var2(t),var3(t),var4(t),var5(t),var6(t),var7(t),var8(t),var9(t),var10(t),var11(t)
China,2002,0.0,0.9241336930864029,0.36680836229199976,0.34974044191667725,0.33990999423255835,0.34853377301432886,0.08949894195888755,0.039075480416127545,0.2940426598177091,0.23632902860119187,0.426744354372495,0.0,0.9305314374228096,0.3909775365228183,0.3706553194433958,0.37701246525151505,0.3533454184877678,0.09036804715840388,0.04446563110748887,0.2582884392520437,0.2403940132052637,0.42549627701954973,0,0.9365930120631799,0.4220503603157021,0.4053301384840629,0.3936552529324844,0.4043821098632704,0.08475665054413543,0.03482618759423244,0.22420286904500888,0.23801415506227308,0.45537011520865905
China,2003,0.0,0.9305314374228096,0.3909775365228183,0.3706553194433958,0.37701246525151505,0.3533454184877678,0.09036804715840388,0.04446563110748887,0.2582884392520437,0.2403940132052637,0.42549627701954973,0.0,0.9365930120631799,0.4220503603157021,0.4053301384840629,0.3936552529324844,0.4043821098632704,0.08475665054413543,0.03482618759423244,0.22420286904500888,0.23801415506227308,0.45537011520865905,0,0.9424774507684243,0.44987796956442255,0.4752234305434111,0.4932748263101984,0.48249237823461183,0.09786880290205562,0.03977039320054568,0.23502873743226732,0.2663598970540926,0.5349443472851616
China,2004,0.0,0.9365930120631799,0.4220503603157021,0.4053301384840629,0.3936552529324844,0.4043821098632704,0.08475665054413543,0.03482618759423244,0.22420286904500888,0.23801415506227308,0.45537011520865905,0.0,0.9424774507684243,0.44987796956442255,0.4752234305434111,0.4932748263101984,0.48249237823461183,0.09786880290205562,0.03977039320054568,0.23502873743226732,0.2663598970540926,0.5349443472851616,0,0.9483590462002316,0.4872052649007558,0.5592346451163603,0.5139267577014991,0.5137826756649804,0.09809552599758163,0.047661204754697255,0.2692329376389889,0.30925172725462263,0.5831210683874685
China,2005,0.0,0.9424774507684243,0.44987796956442255,0.4752234305434111,0.4932748263101984,0.48249237823461183,0.09786880290205562,0.03977039320054568,0.23502873743226732,0.2663598970540926,0.5349443472851616,0.0,0.9483590462002316,0.4872052649007558,0.5592346451163603,0.5139267577014991,0.5137826756649804,0.09809552599758163,0.047661204754697255,0.2692329376389889,0.30925172725462263,0.5831210683874685,0,0.9543349435343667,0.5366895270847676,0.6378639663457891,0.5746224150003999,0.5926999308488392,0.10557738814993954,0.057499822427449714,0.18235545149873145,0.31349518207025445,0.6291464408335993
China,2006,0.0,0.9483590462002316,0.4872052649007558,0.5592346451163603,0.5139267577014991,0.5137826756649804,0.09809552599758163,0.047661204754697255,0.2692329376389889,0.30925172725462263,0.5831210683874685,0.0,0.9543349435343667,0.5366895270847676,0.6378639663457891,0.5746224150003999,0.5926999308488392,0.10557738814993954,0.057499822427449714,0.18235545149873145,0.31349518207025445,0.6291464408335993,0,0.9604058062012979,0.5935206682646575,0.7009791329927518,0.6566267342668823,0.6571334874610271,0.10455713422007255,0.0712633426549769,0.18946777022582764,0.3320166367939703,0.6946534590084529
China,2007,0.0,0.9543349435343667,0.5366895270847676,0.6378639663457891,0.5746224150003999,0.5926999308488392,0.10557738814993954,0.057499822427449714,0.18235545149873145,0.31349518207025445,0.6291464408335993,0.0,0.9604058062012979,0.5935206682646575,0.7009791329927518,0.6566267342668823,0.6571334874610271,0.10455713422007255,0.0712633426549769,0.18946777022582764,0.3320166367939703,0.6946534590084529,0,0.9666451802072628,0.649201843188244,0.7634611191852524,0.7196251583941533,0.7086458777361394,0.0938066807738815,0.09012777168783258,0.17177349891940988,0.3430530661641926,0.7407985471174141
China,2008,0.0,0.9604058062012979,0.5935206682646575,0.7009791329927518,0.6566267342668823,0.6571334874610271,0.10455713422007255,0.0712633426549769,0.18946777022582764,0.3320166367939703,0.6946534590084529,0.0,0.9666451802072628,0.649201843188244,0.7634611191852524,0.7196251583941533,0.7086458777361394,0.0938066807738815,0.09012777168783258,0.17177349891940988,0.3430530661641926,0.7407985471174141,0,0.973052876000699,0.677466188866736,0.79374170896457,0.734981147061341,0.7675315339742251,0.0881574969770254,0.10488935948665791,0.16912135496601619,0.35943172939932905,0.7939168647465535
China,2009,0.0,0.9666451802072628,0.649201843188244,0.7634611191852524,0.7196251583941533,0.7086458777361394,0.0938066807738815,0.09012777168783258,0.17177349891940988,0.3430530661641926,0.7407985471174141,0.0,0.973052876000699,0.677466188866736,0.79374170896457,0.734981147061341,0.7675315339742251,0.0881574969770254,0.10488935948665791,0.16912135496601619,0.35943172939932905,0.7939168647465535,0,0.9796860433776904,0.7270407327509895,0.8293367739978891,0.8158600434171879,0.8075896413115089,0.08609809552599759,0.11567551893289515,0.17115881542268296,0.36411599797784827,0.8349440043496691
China,2010,0.0,0.973052876000699,0.677466188866736,0.79374170896457,0.734981147061341,0.7675315339742251,0.0881574969770254,0.10488935948665791,0.16912135496601619,0.35943172939932905,0.7939168647465535,0.0,0.9796860433776904,0.7270407327509895,0.8293367739978891,0.8158600434171879,0.8075896413115089,0.08609809552599759,0.11567551893289515,0.17115881542268296,0.36411599797784827,0.8349440043496691,0,0.9863986328593557,0.8094900720904245,0.8885644868234327,0.8944880939517639,0.8799683474694452,0.07508313180169288,0.14143708549624026,0.035466846242991824,0.40632994776107967,0.8747408368935408
China,2011,0.0,0.9796860433776904,0.7270407327509895,0.8293367739978891,0.8158600434171879,0.8075896413115089,0.08609809552599759,0.11567551893289515,0.17115881542268296,0.36411599797784827,0.8349440043496691,0.0,0.9863986328593557,0.8094900720904245,0.8885644868234327,0.8944880939517639,0.8799683474694452,0.07508313180169288,0.14143708549624026,0.035466846242991824,0.40632994776107967,0.8747408368935408,0,0.9929915205293227,0.8628672810127794,0.9597899028748585,0.9912744642664192,0.9792332178491979,0.07279700725513906,0.1754175151705539,0.054848560779277716,0.41831234584922716,0.9746377380141189
China,2012,0.0,0.9863986328593557,0.8094900720904245,0.8885644868234327,0.8944880939517639,0.8799683474694452,0.07508313180169288,0.14143708549624026,0.035466846242991824,0.40632994776107967,0.8747408368935408,0.0,0.9929915205293227,0.8628672810127794,0.9597899028748585,0.9912744642664192,0.9792332178491979,0.07279700725513906,0.1754175151705539,0.054848560779277716,0.41831234584922716,0.9746377380141189,0,1.0,0.9321996606205531,1.0,0.9999999999999999,0.9999999999999999,0.07052977629987908,0.1985634563746349,0.05371746484167006,0.4385541614963923,0.9999999999999999
Germany,1992,1.0,0.04691802783446225,0.1144385543021273,0.11218017236173092,0.018433360790658708,0.07624002552779,0.07257028415961307,0.08483135001270467,0.015408196824004756,0.11552882332215023,0.0831710018735709,1.0,0.04723774208548183,0.12250031063231726,0.10899509699680046,0.01624987195157033,0.06752258531568,0.06837590689238211,0.09058982644754579,0.0151685877157265,0.12394871087825729,0.07917195835183541,1,0.04753616732664177,0.1265793768423982,0.10645622355151502,0.017236371086454087,0.06086038940596714,0.0668833131801693,0.09002159428663066,0.023471121621198354,0.12497089327021768,0.0764502975796756
Germany,1993,1.0,0.04723774208548183,0.12250031063231726,0.10899509699680046,0.01624987195157033,0.06752258531568,0.06837590689238211,0.09058982644754579,0.0151685877157265,0.12394871087825729,0.07917195835183541,1.0,0.04753616732664177,0.1265793768423982,0.10645622355151502,0.017236371086454087,0.06086038940596714,0.0668833131801693,0.09002159428663066,0.023471121621198354,0.12497089327021768,0.0764502975796756,1,0.04780899718338226,0.12666517150132095,0.1059000165063465,0.017358455616660187,0.05770759481224294,0.06268893591293834,0.09508735471087162,0.02504306699658596,0.12751888107602985,0.07581732179642912
Germany,1994,1.0,0.04753616732664177,0.1265793768423982,0.10645622355151502,0.017236371086454087,0.06086038940596714,0.0668833131801693,0.09002159428663066,0.023471121621198354,0.12497089327021768,0.0764502975796756,1.0,0.04780899718338226,0.12666517150132095,0.1059000165063465,0.017358455616660187,0.05770759481224294,0.06268893591293834,0.09508735471087162,0.02504306699658596,0.12751888107602985,0.07581732179642912,1,0.04803751343890961,0.131643289085949,0.10473358051009544,0.018495104690992824,0.056020879846040206,0.06083736396614269,0.09937985075118681,0.02499530178219062,0.12338074666421558,0.07412290870402495
Germany,1995,1.0,0.04780899718338226,0.12666517150132095,0.1059000165063465,0.017358455616660187,0.05770759481224294,0.06268893591293834,0.09508735471087162,0.02504306699658596,0.12751888107602985,0.07581732179642912,1.0,0.04803751343890961,0.131643289085949,0.10473358051009544,0.018495104690992824,0.056020879846040206,0.06083736396614269,0.09937985075118681,0.02499530178219062,0.12338074666421558,0.07412290870402495,1,0.048216065087267765,0.1357334074566665,0.10537756534574051,0.018805227463125556,0.054394715683167116,0.05781438935912939,0.10730288165466863,0.0236751025777555,0.12257456684590284,0.07343080252828672
Germany,1996,1.0,0.04803751343890961,0.131643289085949,0.10473358051009544,0.018495104690992824,0.056020879846040206,0.06083736396614269,0.09937985075118681,0.02499530178219062,0.12338074666421558,0.07412290870402495,1.0,0.048216065087267765,0.1357334074566665,0.10537756534574051,0.018805227463125556,0.054394715683167116,0.05781438935912939,0.10730288165466863,0.0236751025777555,0.12257456684590284,0.07343080252828672,1,0.04834756648372966,0.1385383143360056,0.1094698340116049,0.017751371346059124,0.05366676642366861,0.06070510882708586,0.11974101501202002,0.023529849343815575,0.12615737549213354,0.07544539266685449
Germany,1997,1.0,0.048216065087267765,0.1357334074566665,0.10537756534574051,0.018805227463125556,0.054394715683167116,0.05781438935912939,0.10730288165466863,0.0236751025777555,0.12257456684590284,0.07343080252828672,1.0,0.04834756648372966,0.1385383143360056,0.1094698340116049,0.017751371346059124,0.05366676642366861,0.06070510882708586,0.11974101501202002,0.023529849343815575,0.12615737549213354,0.07544539266685449,1,0.04844769709660318,0.1429949554819249,0.10782547589395794,0.018402488840491647,0.051825057476376474,0.06119634220072551,0.11455809331748727,0.025199674256898546,0.12310423273128362,0.07296139658296998
Germany,1998,1.0,0.04834756648372966,0.1385383143360056,0.1094698340116049,0.017751371346059124,0.05366676642366861,0.06070510882708586,0.11974101501202002,0.023529849343815575,0.12615737549213354,0.07544539266685449,1.0,0.04844769709660318,0.1429949554819249,0.10782547589395794,0.018402488840491647,0.051825057476376474,0.06119634220072551,0.11455809331748727,0.025199674256898546,0.12310423273128362,0.07296139658296998,1,0.048513068691709196,0.1477933138707974,0.10677763827843614,0.018781371865269195,0.05056795849751487,0.05985489721886337,0.11638873816579637,0.02340338898111316,0.12265805720238371,0.07165127908183906
Germany,1999,1.0,0.04844769709660318,0.1429949554819249,0.10782547589395794,0.018402488840491647,0.051825057476376474,0.06119634220072551,0.11455809331748727,0.025199674256898546,0.12310423273128362,0.07296139658296998,1.0,0.048513068691709196,0.1477933138707974,0.10677763827843614,0.018781371865269195,0.05056795849751487,0.05985489721886337,0.11638873816579637,0.02340338898111316,0.12265805720238371,0.07165127908183906,1,0.04853719505151953,0.15274649469457907,0.10502673522265113,0.019098510989712623,0.04823326955851231,0.05881574969770254,0.11657107039268798,0.022832555517273777,0.11841613431989828,0.06858325346227154
Germany,2000,1.0,0.048513068691709196,0.1477933138707974,0.10677763827843614,0.018781371865269195,0.05056795849751487,0.05985489721886337,0.11638873816579637,0.02340338898111316,0.12265805720238371,0.07165127908183906,1.0,0.04853719505151953,0.15274649469457907,0.10502673522265113,0.019098510989712623,0.04823326955851231,0.05881574969770254,0.11657107039268798,0.022832555517273777,0.11841613431989828,0.06858325346227154,1,0.04853327962705731,0.15950158257430114,0.10579550129299715,0.01837161689032459,0.050029431441352926,0.05652962515114873,0.11715248319651093,0.023128151721113786,0.11455987560702852,0.06902917352234553
Germany,2001,1.0,0.04853719505151953,0.15274649469457907,0.10502673522265113,0.019098510989712623,0.04823326955851231,0.05881574969770254,0.11657107039268798,0.022832555517273777,0.11841613431989828,0.06858325346227154,1.0,0.04853327962705731,0.15950158257430114,0.10579550129299715,0.01837161689032459,0.050029431441352926,0.05652962515114873,0.11715248319651093,0.023128151721113786,0.11455987560702852,0.06902917352234553,1,0.04850580057398583,0.1642970475357389,0.10812562535040077,0.01591729685204337,0.05043935502141649,0.05611396614268441,0.12255581453078011,0.02275895010492686,0.11766931691101001,0.07062548627993036
Germany,2002,1.0,0.04853327962705731,0.15950158257430114,0.10579550129299715,0.01837161689032459,0.050029431441352926,0.05652962515114873,0.11715248319651093,0.023128151721113786,0.11455987560702852,0.06902917352234553,1.0,0.04850580057398583,0.1642970475357389,0.10812562535040077,0.01591729685204337,0.05043935502141649,0.05611396614268441,0.12255581453078011,0.02275895010492686,0.11766931691101001,0.07062548627993036,1,0.048453123010078814,0.1661603632043355,0.10653069883799193,0.01496166966732667,0.05034102694698295,0.05603839177750908,0.12241668552230862,0.024556801453315374,0.11213750631922423,0.06939767329699534
Germany,2003,1.0,0.04850580057398583,0.1642970475357389,0.10812562535040077,0.01591729685204337,0.05043935502141649,0.05611396614268441,0.12255581453078011,0.02275895010492686,0.11766931691101001,0.07062548627993036,1.0,0.048453123010078814,0.1661603632043355,0.10653069883799193,0.01496166966732667,0.05034102694698295,0.05603839177750908,0.12241668552230862,0.024556801453315374,0.11213750631922423,0.06939767329699534,1,0.04838158506570628,0.16675227574624174,0.10649160321590845,0.01592150666342979,0.05084177673204099,0.0567374546553809,0.12333127568852385,0.025683590691264444,0.11033748487216018,0.06980316853689482
Germany,2004,1.0,0.048453123010078814,0.1661603632043355,0.10653069883799193,0.01496166966732667,0.05034102694698295,0.05603839177750908,0.12241668552230862,0.024556801453315374,0.11213750631922423,0.06939767329699534,1.0,0.04838158506570628,0.16675227574624174,0.10649160321590845,0.01592150666342979,0.05084177673204099,0.0567374546553809,0.12333127568852385,0.025683590691264444,0.11033748487216018,0.06980316853689482,1,0.04832224950316759,0.1707872886804211,0.10647355427855681,0.0167087413926898,0.05036674764220262,0.055320435308343414,0.12222190491044853,0.025678109437153505,0.10668727116748625,0.06832324600706177
Germany,2005,1.0,0.04838158506570628,0.16675227574624174,0.10649160321590845,0.01592150666342979,0.05084177673204099,0.0567374546553809,0.12333127568852385,0.025683590691264444,0.11033748487216018,0.06980316853689482,1.0,0.04832224950316759,0.1707872886804211,0.10647355427855681,0.0167087413926898,0.05036674764220262,0.055320435308343414,0.12222190491044853,0.025678109437153505,0.10668727116748625,0.06832324600706177,1,0.04828189279082097,0.17404588701721146,0.10499772577144062,0.015280212062232238,0.04865846480136255,0.055811668681983076,0.12227462748207983,0.02472711184890531,0.10432464727239305,0.06597569668124698
Germany,2006,1.0,0.04832224950316759,0.1707872886804211,0.10647355427855681,0.0167087413926898,0.05036674764220262,0.055320435308343414,0.12222190491044853,0.025678109437153505,0.10668727116748625,0.06832324600706177,1.0,0.04828189279082097,0.17404588701721146,0.10499772577144062,0.015280212062232238,0.04865846480136255,0.055811668681983076,0.12227462748207983,0.02472711184890531,0.10432464727239305,0.06597569668124698,1,0.04825645734053234,0.18307742500226667,0.10811266633828842,0.015687160496252565,0.04951006094465148,0.057984431680773885,0.12591175266670038,0.02545376953675572,0.10437290316650581,0.06741831198629174
Germany,2007,1.0,0.04828189279082097,0.17404588701721146,0.10499772577144062,0.015280212062232238,0.04865846480136255,0.055811668681983076,0.12227462748207983,0.02472711184890531,0.10432464727239305,0.06597569668124698,1.0,0.04825645734053234,0.18307742500226667,0.10811266633828842,0.015687160496252565,0.04951006094465148,0.057984431680773885,0.12591175266670038,0.02545376953675572,0.10437290316650581,0.06741831198629174,1,0.04826091180225034,0.1916614711091595,0.10283666217566638,0.017243387438764784,0.050821682438900624,0.05647294437726723,0.12301567251667535,0.02590088326494816,0.09122278903748642,0.06470340600413539
Germany,2008,1.0,0.04825645734053234,0.18307742500226667,0.10811266633828842,0.015687160496252565,0.04951006094465148,0.057984431680773885,0.12591175266670038,0.02545376953675572,0.10437290316650581,0.06741831198629174,1.0,0.04826091180225034,0.1916614711091595,0.10283666217566638,0.017243387438764784,0.050821682438900624,0.05647294437726723,0.12301567251667535,0.02590088326494816,0.09122278903748642,0.06470340600413539,1,0.0482858319092285,0.19606799570271663,0.10412431958160441,0.016022542136703802,0.047718319806301736,0.05564162636033857,0.12696473958344776,0.025763460394023864,0.09942858893637882,0.0649400314939486
Germany,2009,1.0,0.04826091180225034,0.1916614711091595,0.10283666217566638,0.017243387438764784,0.050821682438900624,0.05647294437726723,0.12301567251667535,0.02590088326494816,0.09122278903748642,0.06470340600413539,1.0,0.0482858319092285,0.19606799570271663,0.10412431958160441,0.016022542136703802,0.047718319806301736,0.05564162636033857,0.12696473958344776,0.025763460394023864,0.09942858893637882,0.0649400314939486,1,0.048317771347504285,0.186291592396476,0.0965524780972398,0.014591206265321958,0.04258556752847963,0.04865099758162032,0.11786936371910879,0.02449220095843643,0.09518934693689968,0.05789229144404005
Germany,2010,1.0,0.0482858319092285,0.19606799570271663,0.10412431958160441,0.016022542136703802,0.047718319806301736,0.05564162636033857,0.12696473958344776,0.025763460394023864,0.09942858893637882,0.0649400314939486,1.0,0.048317771347504285,0.186291592396476,0.0965524780972398,0.014591206265321958,0.04258556752847963,0.04865099758162032,0.11786936371910879,0.02449220095843643,0.09518934693689968,0.05789229144404005,1,0.04836550280032817,0.19684378386479928,0.10139165425880291,0.014411587646168157,0.045996104922217666,0.04878325272067715,0.13001825519042737,0.02610134055814827,0.09529964612344317,0.06277163998299456
Germany,2011,1.0,0.048317771347504285,0.186291592396476,0.0965524780972398,0.014591206265321958,0.04258556752847963,0.04865099758162032,0.11786936371910879,0.02449220095843643,0.09518934693689968,0.05789229144404005,1.0,0.04836550280032817,0.19684378386479928,0.10139165425880291,0.014411587646168157,0.045996104922217666,0.04878325272067715,0.13001825519042737,0.02610134055814827,0.09529964612344317,0.06277163998299456,1,0.048438284676829396,0.20752216686049563,0.0971272337043233,0.015761533830745935,0.04617467620725843,0.05050256952841597,0.11859942488461446,0.02539739092304319,0.09124117223524367,0.06014111691595826
Germany,2012,1.0,0.04836550280032817,0.19684378386479928,0.10139165425880291,0.014411587646168157,0.045996104922217666,0.04878325272067715,0.13001825519042737,0.02610134055814827,0.09529964612344317,0.06277163998299456,1.0,0.048438284676829396,0.20752216686049563,0.0971272337043233,0.015761533830745935,0.04617467620725843,0.05050256952841597,0.11859942488461446,0.02539739092304319,0.09124117223524367,0.06014111691595826,1,0.04852875408350339,0.20845240901151332,0.09873006053014038,0.015615593702683471,0.04685868594575666,0.05020027206771464,0.11834533137966917,0.027225780687192655,0.09156900592858129,0.06116701363771318
India,1992,2.0,0.6326634304686366,0.09748064075610961,0.053101410109141114,0.028327820819201228,0.049098931706999485,0.18649863966142685,0.010737830422241898,0.09913983462273311,0.04846844983684913,0.05585255270269021,2.0,0.6463537920678595,0.09860242310823637,0.05706599347252998,0.0313518686651109,0.05265280839180549,0.14801239419588874,0.012543578500613998,0.08413450997588248,0.0516303598510961,0.055753101409870165,2,0.660149828663158,0.10393668657086289,0.0609727140661739,0.0322682042768877,0.055113823453683854,0.06735565296251511,0.015247807070536214,0.09636279637924014,0.05991505430703005,0.06316414524211818
India,1993,2.0,0.6463537920678595,0.09860242310823637,0.05706599347252998,0.0313518686651109,0.05265280839180549,0.14801239419588874,0.012543578500613998,0.08413450997588248,0.0516303598510961,0.055753101409870165,2.0,0.660149828663158,0.10393668657086289,0.0609727140661739,0.0322682042768877,0.055113823453683854,0.06735565296251511,0.015247807070536214,0.09636279637924014,0.05991505430703005,0.06316414524211818,2,0.6740531514428132,0.10987505093206779,0.06295484961519228,0.03429733336514079,0.05802173559500407,0.06992518137847642,0.015057420006312064,0.08192321546026873,0.059464665961977414,0.061602333873474066
India,1994,2.0,0.660149828663158,0.10393668657086289,0.0609727140661739,0.0322682042768877,0.055113823453683854,0.06735565296251511,0.015247807070536214,0.09636279637924014,0.05991505430703005,0.06316414524211818,2.0,0.6740531514428132,0.10987505093206779,0.06295484961519228,0.03429733336514079,0.05802173559500407,0.06992518137847642,0.015057420006312064,0.08192321546026873,0.059464665961977414,0.061602333873474066,2,0.6880552779744046,0.11696915146430842,0.0673538253098937,0.037016871520766284,0.061049141799532365,0.03499093107617896,0.016522668142898673,0.0773898267923701,0.0640895721310722,0.06421965912004207
India,1995,2.0,0.6740531514428132,0.10987505093206779,0.06295484961519228,0.03429733336514079,0.05802173559500407,0.06992518137847642,0.015057420006312064,0.08192321546026873,0.059464665961977414,0.061602333873474066,2.0,0.6880552779744046,0.11696915146430842,0.0673538253098937,0.037016871520766284,0.061049141799532365,0.03499093107617896,0.016522668142898673,0.0773898267923701,0.0640895721310722,0.06421965912004207,2,0.7021362579559826,0.12559118209715917,0.07378639788364032,0.04061485698569084,0.0631929349537014,0.043511940749697706,0.02388478946485858,0.06404532214113445,0.07072514055486619,0.06549932810623436
India,1996,2.0,0.6880552779744046,0.11696915146430842,0.0673538253098937,0.037016871520766284,0.061049141799532365,0.03499093107617896,0.016522668142898673,0.0773898267923701,0.0640895721310722,0.06421965912004207,2.0,0.7021362579559826,0.12559118209715917,0.07378639788364032,0.04061485698569084,0.0631929349537014,0.043511940749697706,0.02388478946485858,0.06404532214113445,0.07072514055486619,0.06549932810623436,2,0.7162061017832656,0.13557106557489565,0.07748714825103611,0.04478958661055455,0.06758353800487246,0.040356711003627574,0.024394440990627833,0.09478771885864627,0.0810193483156395,0.08022258799698757
India,1997,2.0,0.7021362579559826,0.12559118209715917,0.07378639788364032,0.04061485698569084,0.0631929349537014,0.043511940749697706,0.02388478946485858,0.06404532214113445,0.07072514055486619,0.06549932810623436,2.0,0.7162061017832656,0.13557106557489565,0.07748714825103611,0.04478958661055455,0.06758353800487246,0.040356711003627574,0.024394440990627833,0.09478771885864627,0.0810193483156395,0.08022258799698757,2,0.7303143771898388,0.14080008323640758,0.08280749409365701,0.049475106683636874,0.07069467043081896,0.049973548972188635,0.028990824075762336,0.07082641651266952,0.08141841690028648,0.07743649692017948
India,1998,2.0,0.7162061017832656,0.13557106557489565,0.07748714825103611,0.04478958661055455,0.06758353800487246,0.040356711003627574,0.024394440990627833,0.09478771885864627,0.0810193483156395,0.08022258799698757,2.0,0.7303143771898388,0.14080008323640758,0.08280749409365701,0.049475106683636874,0.07069467043081896,0.049973548972188635,0.028990824075762336,0.07082641651266952,0.08141841690028648,0.07743649692017948,2,0.7444562032229689,0.1498412624029708,0.0889743288527627,0.05173156558675649,0.07021280928131286,0.04030003022974607,0.030141201298439783,0.06816761675071256,0.08857637452701564,0.07857660155291583
India,1999,2.0,0.7303143771898388,0.14080008323640758,0.08280749409365701,0.049475106683636874,0.07069467043081896,0.049973548972188635,0.028990824075762336,0.07082641651266952,0.08141841690028648,0.07743649692017948,2.0,0.7444562032229689,0.1498412624029708,0.0889743288527627,0.05173156558675649,0.07021280928131286,0.04030003022974607,0.030141201298439783,0.06816761675071256,0.08857637452701564,0.07857660155291583,2,0.7585729610619626,0.15897548234365408,0.0920967325615258,0.0595421689790225,0.07508942630257237,0.03869407496977026,0.026275611636750275,0.06437889560560027,0.10316191001424699,0.08533243075482909
India,2000,2.0,0.7444562032229689,0.1498412624029708,0.0889743288527627,0.05173156558675649,0.07021280928131286,0.04030003022974607,0.030141201298439783,0.06816761675071256,0.08857637452701564,0.07857660155291583,2.0,0.7585729610619626,0.15897548234365408,0.0920967325615258,0.0595421689790225,0.07508942630257237,0.03869407496977026,0.026275611636750275,0.06437889560560027,0.10316191001424699,0.08533243075482909,2,0.7727401870044633,0.16500891967938575,0.09768706302757622,0.06145763315984231,0.0767435885138877,0.03727705562273277,0.027415737248277183,0.1059013530867291,0.10770830460958683,0.0991663446017433
India,2001,2.0,0.7585729610619626,0.15897548234365408,0.0920967325615258,0.0595421689790225,0.07508942630257237,0.03869407496977026,0.026275611636750275,0.06437889560560027,0.10316191001424699,0.08533243075482909,2.0,0.7727401870044633,0.16500891967938575,0.09768706302757622,0.06145763315984231,0.0767435885138877,0.03727705562273277,0.027415737248277183,0.1059013530867291,0.10770830460958683,0.0991663446017433,2,0.7870581538270165,0.1737436210821568,0.09816604685116928,0.06255639393169721,0.07797697622684366,0.03508539903264813,0.027193130834722797,0.08640923043192282,0.10919198186191155,0.09538958563104445
India,2002,2.0,0.7727401870044633,0.16500891967938575,0.09768706302757622,0.06145763315984231,0.0767435885138877,0.03727705562273277,0.027415737248277183,0.1059013530867291,0.10770830460958683,0.0991663446017433,2.0,0.7870581538270165,0.1737436210821568,0.09816604685116928,0.06255639393169721,0.07797697622684366,0.03508539903264813,0.027193130834722797,0.08640923043192282,0.10919198186191155,0.09538958563104445,2,0.8013798169050377,0.1791433416623384,0.10197249904025245,0.06588354819742892,0.08018922393964424,0.03026753325272068,0.029803630388411582,0.06489335045572713,0.11244695681480461,0.09286849016206405
India,2003,2.0,0.7870581538270165,0.1737436210821568,0.09816604685116928,0.06255639393169721,0.07797697622684366,0.03508539903264813,0.027193130834722797,0.08640923043192282,0.10919198186191155,0.09538958563104445,2.0,0.8013798169050377,0.1791433416623384,0.10197249904025245,0.06588354819742892,0.08018922393964424,0.03026753325272068,0.029803630388411582,0.06489335045572713,0.11244695681480461,0.09286849016206405,2,0.8155236806174643,0.1936382114390706,0.10629197197630805,0.06836593364495293,0.08384544755751187,0.033762847642079805,0.031893494547241254,0.07532417702884704,0.11451315164606218,0.09953359733823863
India,2004,2.0,0.8013798169050377,0.1791433416623384,0.10197249904025245,0.06588354819742892,0.08018922393964424,0.03026753325272068,0.029803630388411582,0.06489335045572713,0.11244695681480461,0.09286849016206405,2.0,0.8155236806174643,0.1936382114390706,0.10629197197630805,0.06836593364495293,0.08384544755751187,0.033762847642079805,0.031893494547241254,0.07532417702884704,0.11451315164606218,0.09953359733823863,2,0.8294804569377353,0.20927272984729026,0.11701841172723773,0.07491219035083165,0.089750222577787,0.03334718863361548,0.03159839459769383,0.05920654931562627,0.12126093417283271,0.10210769192878456
India,2005,2.0,0.8155236806174643,0.1936382114390706,0.10629197197630805,0.06836593364495293,0.08384544755751187,0.033762847642079805,0.031893494547241254,0.07532417702884704,0.11451315164606218,0.09953359733823863,2.0,0.8294804569377353,0.20927272984729026,0.11701841172723773,0.07491219035083165,0.089750222577787,0.03334718863361548,0.03159839459769383,0.05920654931562627,0.12126093417283271,0.10210769192878456,2,0.8430853307822852,0.2257851630153963,0.12501327908409823,0.08072453660501162,0.09664939718460198,0.03219467956469166,0.032223742877876216,0.04791829799229492,0.12284725094596871,0.10540673136647012
India,2006,2.0,0.8294804569377353,0.20927272984729026,0.11701841172723773,0.07491219035083165,0.089750222577787,0.03334718863361548,0.03159839459769383,0.05920654931562627,0.12126093417283271,0.10210769192878456,2.0,0.8430853307822852,0.2257851630153963,0.12501327908409823,0.08072453660501162,0.09664939718460198,0.03219467956469166,0.032223742877876216,0.04791829799229492,0.12284725094596871,0.10540673136647012,2,0.8562169891511348,0.24611943619301885,0.13269844166474157,0.08804680187645325,0.10362814519225282,0.03289374244256348,0.05575924530567741,0.046300544993265885,0.12947975550346985,0.11607711725515264
India,2007,2.0,0.8430853307822852,0.2257851630153963,0.12501327908409823,0.08072453660501162,0.09664939718460198,0.03219467956469166,0.032223742877876216,0.04791829799229492,0.12284725094596871,0.10540673136647012,2.0,0.8562169891511348,0.24611943619301885,0.13269844166474157,0.08804680187645325,0.10362814519225282,0.03289374244256348,0.05575924530567741,0.046300544993265885,0.12947975550346985,0.11607711725515264,2,0.8690398680247247,0.26748772694260603,0.14560721028192378,0.09285721302066595,0.11285986534680204,0.03480199516324063,0.05969586398748132,0.06798947599210699,0.13798313341605772,0.13222813191294303
