year,country_index,population,gdp,temperature_change_from_co2,cement_co2_lag_1,cement_co2_lag_2,cement_co2_lag_3,coal_co2_lag_1,coal_co2_lag_2,coal_co2_lag_3,flaring_co2_lag_1,flaring_co2_lag_2,flaring_co2_lag_3,gas_co2_lag_1,gas_co2_lag_2,gas_co2_lag_3,land_use_change_co2_lag_1,land_use_change_co2_lag_2,land_use_change_co2_lag_3,oil_co2_lag_1,oil_co2_lag_2,oil_co2_lag_3,co2_including_luc
1975,Argentina,0.017185272906570622,0.020819952454580747,0.032407407407407406,0.003742399780632416,0.003627054154600008,0.00421987767201591,0.0004510499000241935,0.00039399238226673115,0.0004350875419578605,0.040739509210613825,0.04161734388508346,0.03649664161734389,0.010876251392055227,0.010823929375520232,0.00966218389067761,0.09073215354902066,0.09298359724720454,0.0965900793874429,0.02703758137535513,0.026946008085694435,0.02622212501494688,0.0323419775584636
1976,Argentina,0.017487125856601806,0.020769403310030087,0.032407407407407406,0.003796961870892104,0.003775241192044755,0.004018186593953645,0.0004814592636432882,0.0004606153996847513,0.0004384367112801393,0.05189864999667487,0.040739509210613825,0.04161734388508346,0.011458582348448187,0.011385458382384467,0.010993455999442075,0.0888138649825,0.09073215354902066,0.09298359724720454,0.02607681863796462,0.02703758137535513,0.026946008085694435,0.03228221693655277
1977,Argentina,0.01779540316118904,0.022029716990434687,0.032407407407407406,0.0039746384212249325,0.00383028209166709,0.004182353750515954,0.0004339027698777436,0.0004916696603703582,0.0005125751412778573,0.07027997605905432,0.05189864999667487,0.040739509210613825,0.012001556769615588,0.011995053051521048,0.011563779789925573,0.08711259429146466,0.0888138649825,0.09073215354902066,0.02719499661708591,0.02607681863796462,0.02703758137535513,0.03204876780761044
1978,Argentina,0.01811010190877349,0.021056343085768408,0.032407407407407406,0.004178896502709917,0.004009517841719309,0.004243330122953383,0.0003622331243437539,0.00044310462713956325,0.0005471324792850072,0.0719292412050276,0.07027997605905432,0.05189864999667487,0.012320781999778438,0.012563448581567044,0.01218292205704013,0.08605864090765157,0.08711259429146466,0.0888138649825,0.027510583904594255,0.02719499661708591,0.02607681863796462,0.0318472106361739
1979,Argentina,0.018428927790997963,0.02257241088260233,0.032407407407407406,0.0044041400035255505,0.0042155683890234335,0.004441894207557318,0.0005134761707136126,0.0003699150700170976,0.0004930890652209623,0.08314158409257166,0.0719292412050276,0.07027997605905432,0.011971674955833221,0.012897619376412883,0.012760219915613777,0.08484309171698502,0.08605864090765157,0.08711259429146466,0.027585129103202342,0.027510583904594255,0.02719499661708591,0.03237583209796974
1980,Argentina,0.018749686948284848,0.02289315443322715,0.032407407407407406,0.004654566007537962,0.00444278851310538,0.004670164730015385,0.00048253095927744134,0.0005243655559820766,0.0004116433567019086,0.08777016692159341,0.08314158409257166,0.0719292412050276,0.013130506270807946,0.012532167753739009,0.013099624562667816,0.08401082660769923,0.08484309171698502,0.08605864090765157,0.02992138319562022,0.027585129103202342,0.027510583904594255,0.03202462804900606
1981,Argentina,0.019074672233211937,0.021572164704694946,0.032407407407407406,0.004983337577051464,0.004695412129320711,0.004921887703410925,0.0003838009989810854,0.0004927640836544325,0.000583516636922491,0.08187803418235019,0.08777016692159341,0.08314158409257166,0.014260184596726701,0.013745253515850602,0.012728449160980865,0.0835064235111624,0.08401082660769923,0.08484309171698502,0.02895078200562154,0.02992138319562022,0.027585129103202342,0.038103333278708136
1982,Argentina,0.01940330278979285,0.020888529601504734,0.032407407407407406,0.004648969895716455,0.005027068832173241,0.005201753617931432,0.0003961254987738462,0.00039194033860909196,0.0005483503590385631,0.06841790250714903,0.08187803418235019,0.08777016692159341,0.014929974520287565,0.014927821397154357,0.013960534523574288,0.10487661272770919,0.0835064235111624,0.08401082660769923,0.02651046735677105,0.02895078200562154,0.02992138319562022,0.03460954480167471
1983,Argentina,0.019734038403407088,0.02162951932358836,0.032407407407407406,0.0039382636943851405,0.004689766908846625,0.005569175349285169,0.00035633879835591175,0.00040452620637594584,0.00043615318674222194,0.07441643944935825,0.06841790250714903,0.08187803418235019,0.016944446064054947,0.015628969708714455,0.01516162402798926,0.09336034276992648,0.10487661272770919,0.0835064235111624,0.026121848478748187,0.02651046735677105,0.02895078200562154,0.03340010364395544
1984,Argentina,0.020065268982022242,0.022072295924442355,0.032407407407407406,0.003942460778251271,0.003972823908637752,0.005195499631014772,0.00029351064180368515,0.00036389574195468924,0.00045015880390811524,0.06910952982642814,0.07441643944935825,0.06841790250714903,0.019141852614148528,0.017737755272536116,0.01587375386963917,0.08896518591146106,0.09336034276992648,0.10487661272770919,0.025986380554374102,0.026121848478748187,0.02651046735677105,0.03270073754812865
