country,year,residual
Argentina,1930,-11.695680796457594
Argentina,1931,-0.45682487227560387
Argentina,1932,6.297032081085177
Argentina,1933,-5.2493059416362655
Argentina,1934,-11.370777909961816
Argentina,1935,-0.529184221199003
Argentina,1936,1.0879543566322951
Argentina,1937,0.13553929425715694
Argentina,1938,0.1582369693568495
Argentina,1939,4.595223778909755
Argentina,1940,-18.794235822475514
Argentina,1941,-16.57977150134294
Argentina,1942,-18.11795564576387
Argentina,1943,-14.688179844505825
Argentina,1944,-17.11138211216369
Argentina,1945,-25.339813053173263
Argentina,1946,-18.769725532613624
Argentina,1947,-20.909616542720833
Argentina,1948,-23.115084352159506
Argentina,1949,-35.04323544062505
Argentina,1950,0.09789970942618709
Argentina,1951,5.609217054996769
Argentina,1952,0.0809438923716641
Argentina,1953,4.029095972442192
Argentina,1954,5.904846849931417
Argentina,1955,-0.7542576459591714
Argentina,1956,3.8834108340508635
Argentina,1957,4.167927016533213
Argentina,1958,0.5022633514366959
Argentina,1959,7.406465820666369
Argentina,1960,-10.732241113853675
Argentina,1961,22.076609094175936
Argentina,1962,3.697326677072411
Argentina,1963,-16.34927354671099
Argentina,1964,5.579207526444023
Argentina,1965,49.144411999196706
Argentina,1966,-20.681239836293884
Argentina,1967,16.455552433967057
Argentina,1968,67.99109387147598
Argentina,1969,-56.12735290137823
Argentina,1970,-37.09647180353815
Argentina,1971,-18.07786458829466
Argentina,1972,0.6732354566688628
Argentina,1973,4.765156042385229
Argentina,1974,3.4571198404595975
Argentina,1975,-0.653534417522394
Argentina,1976,0.5247855171370759
Argentina,1977,0.1111744772639156
Argentina,1978,0.7999864585948728
Argentina,1979,7.13526252836175
Argentina,1980,-0.5454478070218727
Argentina,1981,-6.523702073331947
Argentina,1982,-17.239649068168404
Argentina,1983,-19.630708627926793
Argentina,1984,4.603136278104557
Argentina,1985,0.4145713065291261
Argentina,1986,-0.02618347708641977
Argentina,1987,0.46028599541028825
Argentina,1988,-3.7162759563811676
Argentina,1989,0.0716098803611942
Argentina,1990,0.15000137793481372
Argentina,1991,47.46587675208511
Argentina,1992,0.11763903321553926
Argentina,1993,-0.04560897379363382
Argentina,1994,-4.408568815037228
Argentina,1995,0.06616966830355864
Argentina,1996,0.21826728331197387
Argentina,1997,8.581052454814227
Argentina,1998,0.3961741703067787
Argentina,1999,-0.23467830521056499
Argentina,2000,-22.384471763903434
Argentina,2001,-2.215872352644425
Argentina,2002,34.53265312556445
Argentina,2003,110.63668464273351
Australia,1930,-30.36573592767246
Australia,1931,-29.27205824281667
Australia,1932,-12.041211210863928
Australia,1933,4.09725707786788
Australia,1934,1.0147069465703922
